Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From,Approval User
TXN-0005760,Credit Memo,2024-12-07,Dec 2024,CRE-238757,Open,Yes,Tyrell Corp,4200,Product Revenue,License renewal,SKU-ENSO-PRO,Enso Pro License,5.03,Each,1209.64,USD,1.0,-22981.76,0.0,-22981.76,-22981.76,Enso UK,EU-Central,R&D,Mid-Market,,,,
TXN-0005761,Bill,2024-12-13,Dec 2024,BIL-704764,Open,Yes,Accenture,6000,Sales & Marketing,Monthly charge,SKU-TRNG-01,Admin Training,3.81,Hour,1438.82,EUR,1.09,5520.21,0.0,5520.21,6017.03,Enso EU,UK-South,Sales,SMB,Net 30,,,Maya Patel
TXN-0005762,Expense Report,2024-12-24,Dec 2024,EXP-843358,Approved,Yes,HP,6100,R&D Expense,Training session,SKU-SUP-STD,Standard Support,6.87,Month,1111.08,USD,1.0,12451.75,0.0,12451.75,12451.75,Enso UK,UK-South,Finance,Enterprise,,,,
TXN-0005763,Bank Deposit,2024-12-23,Dec 2024,BAN-735369,Deposited,Yes,Deloitte,6000,Sales & Marketing,Support plan,,,,,,USD,1.0,36185.88,0.0,36185.88,36185.88,Enso US,US-East,HR,Enterprise,,ACH,,Ethan Brown
TXN-0005764,Invoice,2024-12-11,Dec 2024,INV-111784,Partially Paid,Yes,Umbrella Corp,4200,Product Revenue,Consulting services,SKU-ENSO-PRO,Enso Pro License,4.27,Each,1237.02,USD,1.0,24039.16,1201.96,25241.12,24039.16,Enso US,UK-South,Operations,SMB,Net 45,,,
TXN-0005765,Invoice,2024-12-10,Dec 2024,INV-163693,Open,Yes,Umbrella Partners,4100,Services Revenue,Training session,SKU-ENSO-TEAM,Enso Team License,9.76,Each,422.51,USD,1.0,3862.41,193.12,4055.53,3862.41,Enso EU,US-West,Sales,Internal,Due on Receipt,,,Sophia Garcia
TXN-0005766,Bank Deposit,2024-12-02,Dec 2024,BAN-266470,Deposited,Yes,Salesforce,1100,Accounts Receivable,License renewal,,,,,,USD,1.0,1977.1,0.0,1977.1,1977.1,Enso EU,US-West,Marketing,Enterprise,,Credit Card,,Marcus Johnson
TXN-0005767,Cash Sale,2024-12-28,Dec 2024,CAS-669315,Paid,Yes,Initech Corp,4100,Services Revenue,Subscription,SKU-TRNG-01,Admin Training,2.02,Hour,1301.27,USD,1.0,9691.36,484.57,10175.93,9691.36,Enso UK,US-East,Sales,Mid-Market,,Credit Card,,Ethan Brown
TXN-0005768,Invoice,2024-12-14,Dec 2024,INV-369606,Open,Yes,Initech Inc,4100,Services Revenue,Quarterly true-up,SKU-TRNG-01,Admin Training,3.09,Hour,654.4,USD,1.0,23106.95,1155.35,24262.3,23106.95,Enso EU,UK-South,Operations,Mid-Market,Net 45,,,
TXN-0005769,Bill,2024-12-22,Dec 2024,BIL-760507,Partially Paid,Yes,AWS,6000,Sales & Marketing,Consulting services,SKU-SUP-STD,Standard Support,6.89,Month,2677.93,EUR,1.09,6913.94,656.82,7570.76,7536.19,Enso UK,EU-Central,Finance,Internal,Due on Receipt,,,
TXN-0005770,Customer Payment,2024-12-07,Dec 2024,CUS-916205,Deposited,Yes,Acme Corp,4000,Revenue,Promotion credit,,,,,,USD,1.0,12514.17,0.0,12514.17,12514.17,Enso US,US-East,Operations,Mid-Market,,ACH,,
TXN-0005771,Vendor Payment,2024-12-09,Dec 2024,VEN-508575,Processed,Yes,Oracle,6100,R&D Expense,Travel & meals,,,,,,USD,1.0,8167.92,0.0,8167.92,8167.92,Enso US,EU-Central,Operations,SMB,,Wire,,Marcus Johnson
TXN-0005772,Customer Payment,2024-12-02,Dec 2024,CUS-883507,Deposited,Yes,Vehement LLC,4200,Product Revenue,Inventory receipt,,,,,,USD,1.0,17696.43,0.0,17696.43,17696.43,Enso UK,US-East,HR,SMB,,Wire,,Amelia Wong
TXN-0005773,Customer Payment,2024-12-15,Dec 2024,CUS-683628,Deposited,Yes,Initech Partners,4000,Revenue,Quarterly true-up,,,,,,USD,1.0,656.66,0.0,656.66,656.66,Enso US,US-West,R&D,Mid-Market,,Wire,,Amelia Wong
TXN-0005774,Bill,2024-12-16,Dec 2024,BIL-949656,Paid In Full,Yes,Oracle,6100,R&D Expense,Travel & meals,SKU-SUP-PREM,Premium Support,5.9,Month,1606.51,USD,1.0,4963.11,434.27,5397.38,4963.11,Enso UK,US-East,Finance,SMB,Net 30,,,Maya Patel
TXN-0005775,Invoice,2024-12-22,Dec 2024,INV-481179,Paid In Full,Yes,Acme Partners,4000,Revenue,Consulting services,SKU-SUP-PREM,Premium Support,1.2,Month,1607.37,USD,1.0,4037.1,201.86,4238.96,4037.1,Enso EU,UK-South,Sales,SMB,Due on Receipt,,,Sophia Garcia
TXN-0005776,Bill,2024-12-24,Dec 2024,BIL-778990,Paid In Full,Yes,AWS,6200,G&A Expense,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,4.62,Each,1458.27,USD,1.0,8163.49,775.53,8939.02,8163.49,Enso EU,US-East,Operations,Enterprise,Net 15,,,
TXN-0005777,Vendor Payment,2024-12-19,Dec 2024,VEN-493986,Processed,Yes,Stripe,6100,R&D Expense,Support plan,,,,,,USD,1.0,5980.65,0.0,5980.65,5980.65,Enso US,US-East,HR,Mid-Market,,Credit Card,,Jane Miller
TXN-0005778,Cash Sale,2024-12-21,Dec 2024,CAS-413791,Paid,Yes,Aperture Inc,4200,Product Revenue,Training session,SKU-TRNG-01,Admin Training,3.85,Hour,1431.73,USD,1.0,23521.23,2058.11,25579.34,23521.23,Enso UK,US-East,Operations,Internal,,Check,,Marcus Johnson
TXN-0005779,Bill,2024-12-23,Dec 2024,BIL-422399,Open,Yes,Salesforce,6000,Sales & Marketing,Hardware purchase,SKU-ENSO-TEAM,Enso Team License,2.57,Each,2271.72,USD,1.0,5946.5,520.32,6466.82,5946.5,Enso EU,US-West,Finance,Internal,Net 15,,,Jane Miller
TXN-0005780,Invoice,2024-12-06,Dec 2024,INV-654979,Partially Paid,Yes,Pied Piper LLC,4200,Product Revenue,Support plan,SKU-SUP-STD,Standard Support,6.09,Month,216.86,USD,1.0,13126.48,1148.57,14275.05,13126.48,Enso UK,EU-Central,Operations,Internal,Due on Receipt,,,Carlos Ortiz
TXN-0005781,Invoice,2024-12-31,Dec 2024,INV-744986,Paid In Full,Yes,Vehement Inc,4200,Product Revenue,Cloud services,SKU-ENSO-TEAM,Enso Team License,5.24,Each,1152.3,USD,1.0,4669.49,0.0,4669.49,4669.49,Enso UK,EU-Central,HR,Mid-Market,Due on Receipt,,,Noah Smith
TXN-0005782,Bill,2024-12-29,Dec 2024,BIL-141068,Partially Paid,Yes,KPMG,6100,R&D Expense,Cloud services,SKU-SUP-PREM,Premium Support,4.37,Month,444.26,USD,1.0,10985.14,961.2,11946.34,10985.14,Enso US,US-West,Operations,SMB,Net 45,,,Noah Smith
TXN-0005783,Vendor Credit,2024-12-06,Dec 2024,VEN-191191,Applied,Yes,Google Cloud,6000,Sales & Marketing,Travel & meals,SKU-SUP-PREM,Premium Support,5.51,Month,1583.91,USD,1.0,-7611.83,0.0,-7611.83,-7611.83,Enso UK,US-West,R&D,Mid-Market,,,,
TXN-0005784,Transfer,2024-12-20,Dec 2024,TRA-956812,Completed,Yes,Dell,5100,Freight Out,Hardware purchase,,,,,,EUR,1.09,22267.94,0.0,22267.94,24272.05,Enso UK,US-West,Operations,Internal,,,,Liam O'Connor
TXN-0005785,Invoice,2024-12-21,Dec 2024,INV-190735,Partially Paid,Yes,Globex LLC,4000,Revenue,Travel & meals,SKU-SUP-STD,Standard Support,6.16,Month,502.0,USD,1.0,23058.49,0.0,23058.49,23058.49,Enso UK,US-East,HR,Internal,Due on Receipt,,,Amelia Wong
TXN-0005786,Customer Payment,2024-12-08,Dec 2024,CUS-586767,Deposited,Yes,Acme LLC,4000,Revenue,Training session,,,,,,USD,1.0,2692.88,0.0,2692.88,2692.88,Enso US,EU-Central,HR,Mid-Market,,Wire,,Amelia Wong
TXN-0005787,Invoice,2024-12-09,Dec 2024,INV-418315,Open,Yes,Wayne LLC,4000,Revenue,Quarterly true-up,SKU-SUP-PREM,Premium Support,4.22,Month,284.53,USD,1.0,8579.82,0.0,8579.82,8579.82,Enso UK,US-West,Operations,SMB,Net 45,,,Noah Smith
TXN-0005788,Invoice,2024-12-21,Dec 2024,INV-345395,Open,Yes,Wonka Inc,4200,Product Revenue,Support plan,SKU-SUP-PREM,Premium Support,1.0,Month,752.78,USD,1.0,3879.16,368.52,4247.68,3879.16,Enso EU,EU-Central,Marketing,Mid-Market,Net 15,,,Derrick Cho
TXN-0005789,Invoice,2024-12-24,Dec 2024,INV-423513,Paid In Full,Yes,Vehement Partners,4200,Product Revenue,Consulting services,SKU-TRNG-01,Admin Training,6.2,Hour,1659.23,USD,1.0,15780.99,0.0,15780.99,15780.99,Enso EU,UK-South,Operations,Internal,Net 30,,,
TXN-0005790,Expense Report,2024-12-30,Dec 2024,EXP-642832,Pending Approval,Yes,Google Cloud,5000,COGS,License renewal,SKU-SUP-PREM,Premium Support,1.0,Month,911.81,USD,1.0,879.98,83.6,963.58,879.98,Enso US,UK-South,Finance,Mid-Market,,,,Carlos Ortiz
TXN-0005791,Invoice,2024-12-06,Dec 2024,INV-811728,Paid In Full,Yes,Wonka Corp,4000,Revenue,Support plan,SKU-SUP-STD,Standard Support,2.2,Month,775.0,USD,1.0,11664.15,1020.61,12684.76,11664.15,Enso US,US-West,Operations,SMB,Due on Receipt,,,Ethan Brown
TXN-0005792,Customer Payment,2024-12-30,Dec 2024,CUS-744675,Undeposited,Yes,Umbrella Inc,4000,Revenue,Consulting services,,,,,,GBP,1.27,8377.42,0.0,8377.42,10639.32,Enso UK,UK-South,R&D,Internal,,ACH,,Sophia Garcia
TXN-0005793,Expense Report,2024-12-24,Dec 2024,EXP-984395,Paid,Yes,Dell,6100,R&D Expense,Support plan,SKU-ENSO-PRO,Enso Pro License,6.42,Each,40.94,EUR,1.09,5774.7,548.6,6323.3,6294.42,Enso UK,EU-Central,HR,Internal,,,,Liam O'Connor
TXN-0005794,Transfer,2024-12-26,Dec 2024,TRA-852928,Completed,Yes,Oracle,1200,Inventory,Training session,,,,,,USD,1.0,37721.54,0.0,37721.54,37721.54,Enso EU,UK-South,R&D,Enterprise,,,,Amelia Wong
TXN-0005795,Customer Payment,2024-12-16,Dec 2024,CUS-627425,Undeposited,Yes,Aperture Inc,4200,Product Revenue,Subscription,,,,,,USD,1.0,3891.25,0.0,3891.25,3891.25,Enso US,US-West,Sales,Internal,,Credit Card,,Maya Patel
TXN-0005796,Bill,2024-12-26,Dec 2024,BIL-283657,Open,Yes,KPMG,6000,Sales & Marketing,Support plan,SKU-SUP-STD,Standard Support,7.87,Month,1976.8,USD,1.0,4495.52,224.78,4720.3,4495.52,Enso EU,US-West,HR,Enterprise,Due on Receipt,,,Amelia Wong
TXN-0005797,Bank Deposit,2024-12-07,Dec 2024,BAN-853863,Deposited,Yes,Microsoft,2100,Accrued Expenses,Consulting services,,,,,,USD,1.0,48599.31,0.0,48599.31,48599.31,Enso EU,EU-Central,R&D,Mid-Market,,ACH,,Maya Patel
TXN-0005798,Invoice,2024-12-26,Dec 2024,INV-353565,Paid In Full,Yes,Soylent Corp,4200,Product Revenue,Travel & meals,SKU-SUP-PREM,Premium Support,7.42,Month,1636.28,USD,1.0,5539.39,276.97,5816.36,5539.39,Enso US,EU-Central,Operations,Internal,Net 30,,,Amelia Wong
TXN-0005799,Credit Memo,2024-12-02,Dec 2024,CRE-758418,Applied,Yes,Vehement LLC,4100,Services Revenue,Inventory receipt,SKU-TRNG-01,Admin Training,9.0,Hour,53.91,USD,1.0,-22451.57,0.0,-22451.57,-22451.57,Enso UK,UK-South,Marketing,Mid-Market,,,,Sophia Garcia
TXN-0005800,Invoice,2024-12-20,Dec 2024,INV-371973,Paid In Full,Yes,Vehement LLC,4000,Revenue,Support plan,SKU-SUP-STD,Standard Support,6.08,Month,177.73,EUR,1.09,3021.27,0.0,3021.27,3293.18,Enso UK,EU-Central,Sales,Internal,Due on Receipt,,,Liam O'Connor
TXN-0005801,Bank Deposit,2024-12-07,Dec 2024,BAN-153726,Deposited,Yes,Zoom,1200,Inventory,Hardware purchase,,,,,,USD,1.0,21746.75,0.0,21746.75,21746.75,Enso UK,UK-South,Sales,Enterprise,,Wire,,Ethan Brown
TXN-0005802,Vendor Payment,2024-12-23,Dec 2024,VEN-716652,Processed,Yes,Salesforce,6000,Sales & Marketing,Cloud services,,,,,,USD,1.0,286.01,0.0,286.01,286.01,Enso UK,EU-Central,Operations,Enterprise,,Check,,Sophia Garcia
TXN-0005803,Invoice,2024-12-25,Dec 2024,INV-446409,Paid In Full,Yes,Umbrella LLC,4200,Product Revenue,Inventory receipt,SKU-SUP-PREM,Premium Support,8.48,Month,1393.7,USD,1.0,18649.61,1631.84,20281.45,18649.61,Enso EU,UK-South,Sales,SMB,Net 45,,,Liam O'Connor
TXN-0005804,Invoice,2024-12-05,Dec 2024,INV-374064,Open,Yes,Soylent LLC,4200,Product Revenue,Consulting services,SKU-SUP-PREM,Premium Support,11.43,Month,1792.1,USD,1.0,22063.81,0.0,22063.81,22063.81,Enso US,US-West,Operations,Mid-Market,Net 45,,,Liam O'Connor
TXN-0005805,Invoice,2024-12-07,Dec 2024,INV-739488,Open,Yes,Pied Piper Inc,4200,Product Revenue,Promotion credit,SKU-ENSO-PRO,Enso Pro License,3.15,Each,1743.99,EUR,1.09,3424.16,0.0,3424.16,3732.33,Enso UK,EU-Central,HR,Internal,Net 45,,,Elena Petrova
TXN-0005806,Vendor Payment,2024-12-21,Dec 2024,VEN-100263,Processed,Yes,Cisco,6100,R&D Expense,Subscription,,,,,,USD,1.0,6638.32,0.0,6638.32,6638.32,Enso UK,EU-Central,Operations,Mid-Market,,ACH,,Ethan Brown
TXN-0005807,Item Receipt,2024-12-23,Dec 2024,ITE-637786,Received,Yes,Oracle,1200,Inventory,Quarterly true-up,SKU-SUP-PREM,Premium Support,10.29,Month,1600.94,USD,1.0,4755.57,237.78,4993.35,4755.57,Enso US,US-West,HR,Mid-Market,,,,Amelia Wong
TXN-0005808,Item Receipt,2024-12-07,Dec 2024,ITE-567269,Received,Yes,HP,1200,Inventory,Subscription,SKU-TRNG-01,Admin Training,7.17,Hour,861.17,GBP,1.27,17527.49,1665.11,19192.6,22259.91,Enso UK,UK-South,Marketing,SMB,,,,Elena Petrova
TXN-0005809,Customer Payment,2024-12-10,Dec 2024,CUS-443264,Deposited,Yes,Acme Inc,4200,Product Revenue,Travel & meals,,,,,,USD,1.0,17371.25,0.0,17371.25,17371.25,Enso US,US-East,HR,Mid-Market,,Check,,Priya Shah
TXN-0005810,Customer Payment,2024-12-09,Dec 2024,CUS-907639,Undeposited,Yes,Stark Partners,4000,Revenue,Hardware purchase,,,,,,USD,1.0,22122.22,0.0,22122.22,22122.22,Enso EU,EU-Central,Sales,SMB,,Wire,,
TXN-0005811,Bill,2024-12-22,Dec 2024,BIL-810589,Open,Yes,Google Cloud,5000,COGS,Subscription,SKU-SUP-STD,Standard Support,6.44,Month,1198.55,USD,1.0,13267.8,1260.44,14528.24,13267.8,Enso UK,UK-South,Sales,SMB,Net 45,,,Maya Patel
TXN-0005812,Expense Report,2024-12-19,Dec 2024,EXP-756381,Paid,Yes,Oracle,6000,Sales & Marketing,Cloud services,SKU-SUP-PREM,Premium Support,11.04,Month,1628.56,USD,1.0,11861.93,593.1,12455.03,11861.93,Enso EU,US-West,Operations,Enterprise,,,,
TXN-0005813,Vendor Credit,2024-12-08,Dec 2024,VEN-821369,Open,Yes,Dell,6200,G&A Expense,Monthly charge,SKU-TRNG-01,Admin Training,1.99,Hour,1887.99,USD,1.0,-2246.96,0.0,-2246.96,-2246.96,Enso UK,US-West,Operations,SMB,,,,Elena Petrova
TXN-0005814,Vendor Payment,2024-12-22,Dec 2024,VEN-712847,Processed,Yes,Accenture,6200,G&A Expense,Travel & meals,,,,,,USD,1.0,3287.48,0.0,3287.48,3287.48,Enso EU,US-West,Operations,Internal,,Check,,Priya Shah
TXN-0005815,Bill,2024-12-17,Dec 2024,BIL-896589,Partially Paid,Yes,Google Cloud,5000,COGS,Subscription,SKU-SUP-STD,Standard Support,6.4,Month,1792.8,USD,1.0,9417.42,0.0,9417.42,9417.42,Enso UK,US-West,Operations,Enterprise,Net 45,,,Elena Petrova
TXN-0005816,Bank Deposit,2024-12-10,Dec 2024,BAN-974615,Deposited,Yes,AWS,1100,Accounts Receivable,Monthly charge,,,,,,USD,1.0,3127.03,0.0,3127.03,3127.03,Enso EU,EU-Central,Sales,SMB,,Wire,,Noah Smith
TXN-0005817,Customer Payment,2024-12-15,Dec 2024,CUS-385932,Undeposited,Yes,Wonka Partners,4100,Services Revenue,License renewal,,,,,,USD,1.0,9726.32,0.0,9726.32,9726.32,Enso EU,US-East,Sales,Enterprise,,Check,,Carlos Ortiz
TXN-0005818,Customer Payment,2024-12-03,Dec 2024,CUS-188603,Undeposited,Yes,Acme Partners,4000,Revenue,License renewal,,,,,,USD,1.0,573.73,0.0,573.73,573.73,Enso US,EU-Central,Finance,SMB,,ACH,,Priya Shah
TXN-0005819,Journal Entry,2024-12-14,Dec 2024,JOU-527277,Posted,Yes,Cloudflare,2100,Accrued Expenses,Promotion credit,,,,,,USD,1.0,49265.7,0.0,49265.7,49265.7,Enso UK,EU-Central,Sales,Internal,,,,Elena Petrova
TXN-0005820,Customer Payment,2024-12-23,Dec 2024,CUS-859927,Undeposited,Yes,Stark LLC,4100,Services Revenue,Quarterly true-up,,,,,,USD,1.0,1671.48,0.0,1671.48,1671.48,Enso UK,US-East,Marketing,Internal,,Credit Card,,Noah Smith
TXN-0005821,Bank Deposit,2024-12-23,Dec 2024,BAN-852317,Deposited,Yes,Microsoft,4200,Product Revenue,Hardware purchase,,,,,,USD,1.0,15107.48,0.0,15107.48,15107.48,Enso UK,US-East,Sales,SMB,,Check,,Derrick Cho
TXN-0005822,Bill,2024-12-04,Dec 2024,BIL-551770,Open,Yes,HP,5000,COGS,Hardware purchase,SKU-ENSO-PRO,Enso Pro License,5.38,Each,1166.11,USD,1.0,5171.67,452.52,5624.19,5171.67,Enso EU,EU-Central,R&D,Mid-Market,Net 45,,,Ethan Brown
TXN-0005823,Customer Payment,2024-12-15,Dec 2024,CUS-517411,Undeposited,Yes,Pied Piper Inc,4100,Services Revenue,Support plan,,,,,,USD,1.0,5342.03,0.0,5342.03,5342.03,Enso EU,US-West,Marketing,SMB,,Check,,Amelia Wong
TXN-0005824,Vendor Payment,2024-12-03,Dec 2024,VEN-637524,Processed,Yes,KPMG,6000,Sales & Marketing,Quarterly true-up,,,,,,GBP,1.27,9429.73,0.0,9429.73,11975.76,Enso EU,US-West,HR,Internal,,ACH,,Maya Patel
TXN-0005825,Item Receipt,2024-12-04,Dec 2024,ITE-690914,Received,Yes,HP,1200,Inventory,Cloud services,SKU-ENSO-TEAM,Enso Team License,6.21,Each,867.46,USD,1.0,16387.84,0.0,16387.84,16387.84,Enso US,UK-South,Operations,SMB,,,,Ethan Brown
TXN-0005826,Customer Payment,2024-12-25,Dec 2024,CUS-285780,Undeposited,Yes,Hooli Partners,4100,Services Revenue,Consulting services,,,,,,USD,1.0,21323.41,0.0,21323.41,21323.41,Enso EU,US-East,Marketing,Internal,,ACH,,
TXN-0005827,Invoice,2024-12-09,Dec 2024,INV-494886,Open,Yes,Wonka LLC,4200,Product Revenue,Travel & meals,SKU-SUP-STD,Standard Support,1.59,Month,1497.62,EUR,1.09,14253.89,0.0,14253.89,15536.74,Enso UK,US-West,R&D,Enterprise,Net 30,,,Marcus Johnson
TXN-0005828,Expense Report,2024-12-18,Dec 2024,EXP-362727,Approved,Yes,KPMG,6100,R&D Expense,Promotion credit,SKU-ENSO-PRO,Enso Pro License,4.5,Each,1999.23,USD,1.0,4409.53,220.48,4630.01,4409.53,Enso US,EU-Central,Marketing,Internal,,,,
TXN-0005829,Bill,2024-12-22,Dec 2024,BIL-703248,Open,Yes,Dell,6200,G&A Expense,License renewal,SKU-ENSO-PRO,Enso Pro License,4.3,Each,2222.33,USD,1.0,3487.09,0.0,3487.09,3487.09,Enso UK,EU-Central,R&D,Enterprise,Net 30,,,Elena Petrova
TXN-0005830,Bill,2024-12-06,Dec 2024,BIL-896274,Open,Yes,Cisco,6000,Sales & Marketing,Inventory receipt,SKU-TRNG-01,Admin Training,2.86,Hour,2051.29,USD,1.0,11159.04,557.95,11716.99,11159.04,Enso EU,US-East,HR,Mid-Market,Net 15,,,Maya Patel
TXN-0005831,Invoice,2024-12-19,Dec 2024,INV-340949,Partially Paid,Yes,Cyberdyne Inc,4200,Product Revenue,Subscription,SKU-TRNG-01,Admin Training,4.87,Hour,2235.06,USD,1.0,18644.99,932.25,19577.24,18644.99,Enso UK,US-West,Sales,Internal,Due on Receipt,,,Amelia Wong
TXN-0005832,Cash Sale,2024-12-08,Dec 2024,CAS-284731,Paid,Yes,Initech LLC,4100,Services Revenue,Cloud services,SKU-SUP-STD,Standard Support,5.5,Month,743.52,USD,1.0,13028.58,1237.72,14266.3,13028.58,Enso EU,US-West,Sales,SMB,,Credit Card,,Derrick Cho
TXN-0005833,Vendor Payment,2024-12-17,Dec 2024,VEN-474962,Processed,Yes,Microsoft,5000,COGS,Support plan,,,,,,USD,1.0,1384.72,0.0,1384.72,1384.72,Enso UK,US-East,Sales,Internal,,Check,,
TXN-0005834,Customer Payment,2024-12-25,Dec 2024,CUS-392868,Undeposited,Yes,Cyberdyne Corp,4000,Revenue,Promotion credit,,,,,,EUR,1.09,18081.03,0.0,18081.03,19708.32,Enso EU,UK-South,R&D,Mid-Market,,Check,,Priya Shah
TXN-0005835,Transfer,2024-12-21,Dec 2024,TRA-994075,Completed,Yes,Dell,4000,Revenue,Quarterly true-up,,,,,,USD,1.0,38460.06,0.0,38460.06,38460.06,Enso UK,EU-Central,Finance,Enterprise,,,,Jane Miller
TXN-0005836,Bank Deposit,2024-12-23,Dec 2024,BAN-344844,Deposited,Yes,Zoom,1100,Accounts Receivable,Promotion credit,,,,,,USD,1.0,42759.22,0.0,42759.22,42759.22,Enso EU,US-East,Marketing,Internal,,Credit Card,,Priya Shah
TXN-0005837,Invoice,2024-12-29,Dec 2024,INV-130003,Partially Paid,Yes,Stark Inc,4200,Product Revenue,Support plan,SKU-ENSO-TEAM,Enso Team License,10.26,Each,2046.18,USD,1.0,1048.5,91.74,1140.24,1048.5,Enso UK,US-West,Sales,Internal,Net 15,,,
TXN-0005838,Customer Payment,2024-12-05,Dec 2024,CUS-549557,Undeposited,Yes,Wonka LLC,4100,Services Revenue,Quarterly true-up,,,,,,GBP,1.27,24456.74,0.0,24456.74,31060.06,Enso EU,US-East,Operations,SMB,,Credit Card,,Ethan Brown
TXN-0005839,Credit Memo,2024-12-26,Dec 2024,CRE-257140,Open,Yes,Tyrell Corp,4200,Product Revenue,Training session,SKU-SUP-STD,Standard Support,5.25,Month,1332.18,USD,1.0,-14715.47,0.0,-14715.47,-14715.47,Enso EU,US-West,R&D,SMB,,,,Liam O'Connor
TXN-0005840,Journal Entry,2024-12-21,Dec 2024,JOU-874717,Approved,Yes,HP,5000,COGS,Training session,,,,,,USD,1.0,20509.32,0.0,20509.32,20509.32,Enso UK,UK-South,HR,Internal,,,,Amelia Wong
TXN-0005841,Expense Report,2024-12-24,Dec 2024,EXP-526340,Pending Approval,Yes,Accenture,6200,G&A Expense,Quarterly true-up,SKU-SUP-PREM,Premium Support,10.52,Month,1941.62,USD,1.0,11273.11,986.4,12259.51,11273.11,Enso UK,US-West,Finance,Enterprise,,,,Elena Petrova
TXN-0005842,Customer Payment,2024-12-22,Dec 2024,CUS-715533,Deposited,Yes,Vehement LLC,4200,Product Revenue,Subscription,,,,,,USD,1.0,13697.77,0.0,13697.77,13697.77,Enso UK,US-West,R&D,Enterprise,,Credit Card,,
TXN-0005843,Item Receipt,2024-12-01,Dec 2024,ITE-694792,Received,Yes,Cloudflare,1200,Inventory,Training session,SKU-SUP-PREM,Premium Support,3.34,Month,344.62,USD,1.0,6217.23,590.64,6807.87,6217.23,Enso US,US-West,HR,Enterprise,,,,Elena Petrova
TXN-0005844,Bill,2024-12-20,Dec 2024,BIL-298928,Partially Paid,Yes,Accenture,5000,COGS,Monthly charge,SKU-SUP-STD,Standard Support,1.3,Month,226.79,USD,1.0,14567.63,0.0,14567.63,14567.63,Enso US,UK-South,Operations,Internal,Net 45,,,Jane Miller
TXN-0005845,Bill,2024-12-01,Dec 2024,BIL-572519,Paid In Full,Yes,Salesforce,6000,Sales & Marketing,Training session,SKU-SUP-STD,Standard Support,6.46,Month,1991.89,USD,1.0,2589.34,129.47,2718.81,2589.34,Enso US,US-East,Marketing,Mid-Market,Net 45,,,
TXN-0005846,Vendor Payment,2024-12-10,Dec 2024,VEN-272621,Processed,Yes,Oracle,5000,COGS,Support plan,,,,,,USD,1.0,430.58,0.0,430.58,430.58,Enso US,US-West,Sales,Enterprise,,Credit Card,,Elena Petrova
TXN-0005847,Vendor Payment,2024-12-22,Dec 2024,VEN-587051,Processed,Yes,HP,6100,R&D Expense,Promotion credit,,,,,,USD,1.0,3463.28,0.0,3463.28,3463.28,Enso EU,US-East,Finance,Mid-Market,,Credit Card,,Noah Smith
TXN-0005848,Bill,2024-12-19,Dec 2024,BIL-965052,Paid In Full,Yes,Accenture,6000,Sales & Marketing,Quarterly true-up,SKU-ENSO-PRO,Enso Pro License,7.25,Each,1752.59,USD,1.0,8920.17,446.01,9366.18,8920.17,Enso UK,US-East,Finance,Mid-Market,Net 30,,,Sophia Garcia
TXN-0005849,Item Receipt,2024-12-17,Dec 2024,ITE-473014,Received,Yes,Fastly,1200,Inventory,Travel & meals,SKU-ENSO-PRO,Enso Pro License,10.27,Each,297.89,USD,1.0,3030.08,287.86,3317.94,3030.08,Enso EU,UK-South,HR,SMB,,,,Marcus Johnson
TXN-0005850,Cash Sale,2024-12-30,Dec 2024,CAS-734039,Paid,Yes,Tyrell Inc,4000,Revenue,Travel & meals,SKU-ENSO-TEAM,Enso Team License,9.98,Each,2096.76,USD,1.0,18584.57,1765.53,20350.1,18584.57,Enso EU,US-East,Sales,Mid-Market,,Wire,,
TXN-0005851,Invoice,2024-12-08,Dec 2024,INV-688131,Paid In Full,Yes,Stark Corp,4000,Revenue,Support plan,SKU-TRNG-01,Admin Training,11.91,Hour,700.23,USD,1.0,6645.06,332.25,6977.31,6645.06,Enso UK,UK-South,Finance,SMB,Net 30,,,Ethan Brown
TXN-0005852,Customer Payment,2024-12-07,Dec 2024,CUS-617630,Deposited,Yes,Acme Inc,4100,Services Revenue,Cloud services,,,,,,USD,1.0,19676.09,0.0,19676.09,19676.09,Enso UK,UK-South,R&D,Enterprise,,Check,,Ethan Brown
TXN-0005853,Journal Entry,2024-12-23,Dec 2024,JOU-288218,Approved,Yes,Google Cloud,5200,Merchant Fees,Promotion credit,,,,,,USD,1.0,35136.19,0.0,35136.19,35136.19,Enso EU,EU-Central,Marketing,SMB,,,,Derrick Cho
TXN-0005854,Bill,2024-12-11,Dec 2024,BIL-789540,Partially Paid,Yes,Stripe,5000,COGS,License renewal,SKU-TRNG-01,Admin Training,6.69,Hour,232.85,USD,1.0,13996.47,0.0,13996.47,13996.47,Enso US,US-West,R&D,Internal,Net 15,,,
