TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,Date,RowNum,Fraud
372479,2023-05-09 16:36:00-04:00[America/New_York],3682,5032,60.34,3342999,38,2023-05-09,549590,True
846160,2023-06-28 08:23:00-04:00[America/New_York],365,3634,403.54999999999995,7633437,88,2023-06-28,549669,True
440151,2023-05-16 17:41:00-04:00[America/New_York],3965,7088,27.25,3951701,45,2023-05-16,549882,True
981343,2023-07-12 09:33:00-04:00[America/New_York],4876,3051,57.85,8847182,102,2023-07-12,550183,True
981490,2023-07-12 09:45:00-04:00[America/New_York],250,5531,315.59999999999997,8847933,102,2023-07-12,550214,True
778418,2023-06-21 06:44:00-04:00[America/New_York],3885,8770,8.01,7022691,81,2023-06-21,550246,True
710814,2023-06-14 05:43:00-04:00[America/New_York],2347,1293,9.66,6414185,74,2023-06-14,550286,True
913839,2023-07-05 08:28:00-04:00[America/New_York],794,8151,557.25,8238492,95,2023-07-05,550463,True
846104,2023-06-28 08:18:00-04:00[America/New_York],3698,9598,374.75,7633125,88,2023-06-28,550818,True
981391,2023-07-12 09:37:00-04:00[America/New_York],4135,6168,53.24,8847429,102,2023-07-12,550861,True
440346,2023-05-16 18:08:00-04:00[America/New_York],300,9825,662.45,3953288,45,2023-05-16,551222,True
237364,2023-04-25 15:23:00-04:00[America/New_York],1401,2864,377.1,2128981,24,2023-04-25,551254,True
643229,2023-06-07 04:11:00-04:00[America/New_York],3380,4751,66.67,5803888,67,2023-06-07,551497,True
710891,2023-06-14 05:53:00-04:00[America/New_York],3259,1790,15.97,6414820,74,2023-06-14,551833,True
778601,2023-06-21 07:06:00-04:00[America/New_York],1343,7144,73.88,7023969,81,2023-06-21,551855,True
643325,2023-06-07 04:31:00-04:00[America/New_York],1286,447,17.49,5805105,67,2023-06-07,551936,True
711008,2023-06-14 06:09:00-04:00[America/New_York],102,4751,2.69,6415773,74,2023-06-14,552092,True
710964,2023-06-14 06:03:00-04:00[America/New_York],1999,5784,69.82,6415422,74,2023-06-14,552331,True
981539,2023-07-12 09:49:00-04:00[America/New_York],3341,426,18.26,8848189,102,2023-07-12,552484,True
643332,2023-06-07 04:33:00-04:00[America/New_York],2612,447,27.49,5805232,67,2023-06-07,552653,True
440421,2023-05-16 18:20:00-04:00[America/New_York],1065,8494,41.75,3954054,45,2023-05-16,552740,True
575755,2023-05-31 00:00:00-04:00[America/New_York],801,7256,11.03,5184049,60,2023-05-31,552887,True
237497,2023-04-25 15:34:00-04:00[America/New_York],2891,6103,120.5,2129668,24,2023-04-25,553864,True
305116,2023-05-02 16:18:00-04:00[America/New_York],4455,9453,98.95,2737094,31,2023-05-02,554154,True
778720,2023-06-21 07:19:00-04:00[America/New_York],2796,522,242.45,7024775,81,2023-06-21,554327,True
846348,2023-06-28 08:42:00-04:00[America/New_York],4754,4913,233.07,7634538,88,2023-06-28,554626,True
643400,2023-06-07 04:48:00-04:00[America/New_York],4878,4832,16.1,5806082,67,2023-06-07,555040,True
508204,2023-05-23 20:05:00-04:00[America/New_York],2760,6900,45.18,4565149,52,2023-05-23,555351,True
711165,2023-06-14 06:32:00-04:00[America/New_York],2706,7144,92.37,6417167,74,2023-06-14,555418,True
508221,2023-05-23 20:08:00-04:00[America/New_York],2080,5235,576.9,4565321,52,2023-05-23,555421,True
169968,2023-04-18 15:13:00-04:00[America/New_York],4002,5032,88.82,1523633,17,2023-04-18,556225,True
778810,2023-06-21 07:29:00-04:00[America/New_York],3931,5027,70.17,7025378,81,2023-06-21,556247,True
778959,2023-06-21 07:46:00-04:00[America/New_York],212,4985,117.1,7026372,81,2023-06-21,556430,True
914249,2023-07-05 09:08:00-04:00[America/New_York],1394,5381,62.89,8240918,95,2023-07-05,556927,True
779008,2023-06-21 07:52:00-04:00[America/New_York],119,5050,234.16,7026725,81,2023-06-21,557132,True
102496,2023-04-11 14:37:00-04:00[America/New_York],655,2516,226.1,916643,10,2023-04-11,557301,True
914245,2023-07-05 09:08:00-04:00[America/New_York],3116,2611,578.9,8240893,95,2023-07-05,557711,True
102448,2023-04-11 14:33:00-04:00[America/New_York],3226,5416,33.46,916383,10,2023-04-11,557869,True
440806,2023-05-16 19:26:00-04:00[America/New_York],89,555,39.28,3957998,45,2023-05-16,557872,True
170116,2023-04-18 15:29:00-04:00[America/New_York],2672,9453,11.18,1524596,17,2023-04-18,557924,True
643641,2023-06-07 05:34:00-04:00[America/New_York],4314,486,77.82,5808881,67,2023-06-07,558174,True
711395,2023-06-14 07:03:00-04:00[America/New_York],1699,5356,228.62,6419019,74,2023-06-14,558412,True
981944,2023-07-12 10:26:00-04:00[America/New_York],3612,8631,4.4,8850403,102,2023-07-12,558683,True
846625,2023-06-28 09:09:00-04:00[America/New_York],4125,5381,41.29,7636182,88,2023-06-28,558727,True
170159,2023-04-18 15:34:00-04:00[America/New_York],3471,9778,20.32,1524857,17,2023-04-18,558925,True
237870,2023-04-25 16:14:00-04:00[America/New_York],2608,9715,230.3,2132073,24,2023-04-25,559444,True
508439,2023-05-23 21:09:00-04:00[America/New_York],4283,5902,19.75,4568946,52,2023-05-23,559777,True
779071,2023-06-21 07:59:00-04:00[America/New_York],3751,8750,238.17,7027165,81,2023-06-21,559868,True
779167,2023-06-21 08:10:00-04:00[America/New_York],613,1293,90.55,7027816,81,2023-06-21,559946,True
237972,2023-04-25 16:26:00-04:00[America/New_York],798,7445,87.42,2132772,24,2023-04-25,560026,True
102685,2023-04-11 14:54:00-04:00[America/New_York],544,5078,97.6,917668,10,2023-04-11,560092,True
508476,2023-05-23 21:20:00-04:00[America/New_York],3855,3473,383.0,4569644,52,2023-05-23,560162,True
237981,2023-04-25 16:27:00-04:00[America/New_York],1401,4908,342.15000000000003,2132848,24,2023-04-25,560435,True
711509,2023-06-14 07:19:00-04:00[America/New_York],2567,6549,127.97,6419949,74,2023-06-14,560541,True
170278,2023-04-18 15:49:00-04:00[America/New_York],3693,1365,73.53,1525767,17,2023-04-18,560714,True
576261,2023-05-31 03:34:00-04:00[America/New_York],817,4832,12.76,5196842,60,2023-05-31,560717,True
846790,2023-06-28 09:23:00-04:00[America/New_York],3529,3602,29.53,7637026,88,2023-06-28,560898,True
982121,2023-07-12 10:40:00-04:00[America/New_York],3042,5750,221.68,8851219,102,2023-07-12,561210,True
238011,2023-04-25 16:31:00-04:00[America/New_York],2167,6672,224.52,2133085,24,2023-04-25,561224,True
982123,2023-07-12 10:40:00-04:00[America/New_York],4592,7976,73.27,8851224,102,2023-07-12,561922,True
846896,2023-06-28 09:32:00-04:00[America/New_York],3106,4985,67.83,7637530,88,2023-06-28,562011,True
238066,2023-04-25 16:38:00-04:00[America/New_York],2322,5574,101.41,2133481,24,2023-04-25,562159,True
847003,2023-06-28 09:43:00-04:00[America/New_York],109,9558,96.91,7638237,88,2023-06-28,562418,True
711613,2023-06-14 07:31:00-04:00[America/New_York],3360,1969,25.84,6420685,74,2023-06-14,562687,True
508641,2023-05-23 22:30:00-04:00[America/New_York],4161,486,49.14,4573815,52,2023-05-23,562703,True
508793,2023-05-24 00:00:00-04:00[America/New_York],131,405,22.47,4579225,53,2023-05-24,562873,True
238192,2023-04-25 16:53:00-04:00[America/New_York],544,5078,25.22,2134425,24,2023-04-25,563101,True
170497,2023-04-18 16:13:00-04:00[America/New_York],2175,844,726.6500000000001,1527210,17,2023-04-18,563234,True
711671,2023-06-14 07:38:00-04:00[America/New_York],3574,4155,237.43,6421092,74,2023-06-14,563733,True
102948,2023-04-11 15:23:00-04:00[America/New_York],27,6678,255.79999999999998,919408,10,2023-04-11,563748,True
711693,2023-06-14 07:41:00-04:00[America/New_York],3314,3357,13.77,6421277,74,2023-06-14,563883,True
779441,2023-06-21 08:38:00-04:00[America/New_York],863,4203,464.75,7029535,81,2023-06-21,564262,True
846978,2023-06-28 09:41:00-04:00[America/New_York],4948,7144,61.05,7638115,88,2023-06-28,564435,True
441107,2023-05-16 20:34:00-04:00[America/New_York],4220,399,223.29,3962047,45,2023-05-16,564442,True
441105,2023-05-16 20:32:00-04:00[America/New_York],4330,555,13.61,3961971,45,2023-05-16,564457,True
644217,2023-06-07 06:57:00-04:00[America/New_York],33,277,413.6,5813837,67,2023-06-07,564965,True
373549,2023-05-09 19:15:00-04:00[America/New_York],2552,2598,480.25,3352507,38,2023-05-09,565069,True
170661,2023-04-18 16:33:00-04:00[America/New_York],736,9637,11.03,1528398,17,2023-04-18,565095,True
35338,2023-04-04 14:29:00-04:00[America/New_York],2826,4721,19.39,311362,3,2023-04-04,565755,True
441193,2023-05-16 21:04:00-04:00[America/New_York],4426,1356,312.15,3963865,45,2023-05-16,565756,True
576640,2023-05-31 05:01:00-04:00[America/New_York],79,7574,401.75,5202071,60,2023-05-31,565804,True
508990,2023-05-24 02:05:00-04:00[America/New_York],79,3665,660.45,4586749,53,2023-05-24,565910,True
373698,2023-05-09 19:46:00-04:00[America/New_York],254,7272,294.45,3354394,38,2023-05-09,566149,True
170658,2023-04-18 16:32:00-04:00[America/New_York],3910,1365,28.33,1528357,17,2023-04-18,566602,True
914845,2023-07-05 10:02:00-04:00[America/New_York],3626,551,59.19,8244167,95,2023-07-05,566796,True
306016,2023-05-02 18:16:00-04:00[America/New_York],2552,3309,356.4,2744211,31,2023-05-02,566855,True
373636,2023-05-09 19:34:00-04:00[America/New_York],3682,5032,13.63,3353640,38,2023-05-09,566964,True
644338,2023-06-07 07:13:00-04:00[America/New_York],1145,3242,50.12,5814837,67,2023-06-07,567084,True
373756,2023-05-09 20:03:00-04:00[America/New_York],605,7546,65.66,3355395,38,2023-05-09,567138,True
103102,2023-04-11 15:38:00-04:00[America/New_York],2552,5078,33.83,920301,10,2023-04-11,567323,True
508972,2023-05-24 01:58:00-04:00[America/New_York],4084,2581,71.72,4586318,53,2023-05-24,567727,True
306153,2023-05-02 18:37:00-04:00[America/New_York],929,7694,29.38,2745437,31,2023-05-02,567982,True
576632,2023-05-31 04:59:00-04:00[America/New_York],4928,5029,146.81,5201942,60,2023-05-31,568052,True
779711,2023-06-21 09:05:00-04:00[America/New_York],1525,8770,54.53,7031126,81,2023-06-21,568298,True
306046,2023-05-02 18:22:00-04:00[America/New_York],4877,5032,44.63,2744528,31,2023-05-02,568403,True
914979,2023-07-05 10:13:00-04:00[America/New_York],2168,1790,6.74,8244823,95,2023-07-05,568433,True
982659,2023-07-12 11:24:00-04:00[America/New_York],1786,6044,68.09,8853843,102,2023-07-12,568611,True
441478,2023-05-16 23:20:00-04:00[America/New_York],1835,7652,121.81,3972009,45,2023-05-16,568934,True
441540,2023-05-17 00:00:00-04:00[America/New_York],383,3242,51.66,3974417,46,2023-05-17,568965,True
847375,2023-06-28 10:17:00-04:00[America/New_York],2654,1059,655.3,7640268,88,2023-06-28,568996,True
644487,2023-06-07 07:30:00-04:00[America/New_York],671,5784,14.65,5815838,67,2023-06-07,569020,True
712148,2023-06-14 08:28:00-04:00[America/New_York],57,5784,14.58,6424094,74,2023-06-14,569220,True
576839,2023-05-31 05:38:00-04:00[America/New_York],777,265,35.29,5204285,60,2023-05-31,569394,True
441434,2023-05-16 22:43:00-04:00[America/New_York],4276,7048,361.59999999999997,3969802,45,2023-05-16,569409,True
441504,2023-05-16 23:37:00-04:00[America/New_York],3108,8494,1.83,3973033,45,2023-05-16,569934,True
576929,2023-05-31 05:53:00-04:00[America/New_York],168,5029,157.78,5205213,60,2023-05-31,570461,True
644601,2023-06-07 07:44:00-04:00[America/New_York],189,7256,33.71,5816649,67,2023-06-07,570546,True
509263,2023-05-24 03:34:00-04:00[America/New_York],2464,2581,56.81,4592081,53,2023-05-24,571110,True
509255,2023-05-24 03:32:00-04:00[America/New_York],3473,5784,57.67,4591966,53,2023-05-24,571496,True
982826,2023-07-12 11:39:00-04:00[America/New_York],2781,2082,480.09999999999997,8854745,102,2023-07-12,571645,True
441584,2023-05-17 00:33:00-04:00[America/New_York],4198,8425,563.05,3976382,46,2023-05-17,571706,True
171070,2023-04-18 17:25:00-04:00[America/New_York],3624,1246,414.79999999999995,1531552,17,2023-04-18,572582,True
238719,2023-04-25 18:02:00-04:00[America/New_York],3595,5078,50.86,2138569,24,2023-04-25,572600,True
712330,2023-06-14 08:46:00-04:00[America/New_York],2331,754,52.94,6425194,74,2023-06-14,572773,True
982838,2023-07-12 11:40:00-04:00[America/New_York],4899,551,90.37,8854803,102,2023-07-12,572924,True
644720,2023-06-07 07:55:00-04:00[America/New_York],1999,7144,59.12,5817319,67,2023-06-07,573203,True
171096,2023-04-18 17:29:00-04:00[America/New_York],4440,9453,109.35,1531774,17,2023-04-18,573403,True
374041,2023-05-09 21:37:00-04:00[America/New_York],4807,3956,323.65000000000003,3361064,38,2023-05-09,573491,True
712325,2023-06-14 08:46:00-04:00[America/New_York],4075,6900,49.89,6425160,74,2023-06-14,573537,True
374149,2023-05-09 22:24:00-04:00[America/New_York],2212,8343,13.59,3363890,38,2023-05-09,573850,True
509423,2023-05-24 04:12:00-04:00[America/New_York],3492,486,6.09,4594330,53,2023-05-24,574150,True
441799,2023-05-17 02:21:00-04:00[America/New_York],3620,2841,9.77,3982887,46,2023-05-17,574425,True
847699,2023-06-28 10:47:00-04:00[America/New_York],4018,3712,18.66,7642026,88,2023-06-28,574784,True
171251,2023-04-18 17:52:00-04:00[America/New_York],2541,4392,356.95,1533148,17,2023-04-18,574816,True
441931,2023-05-17 03:05:00-04:00[America/New_York],162,3176,62.64,3985551,46,2023-05-17,574858,True
780163,2023-06-21 09:51:00-04:00[America/New_York],1218,379,35.59,7033892,81,2023-06-21,574914,True
374296,2023-05-10 00:04:00-04:00[America/New_York],549,486,9.47,3369882,39,2023-05-10,575223,True
847845,2023-06-28 11:00:00-04:00[America/New_York],1430,9725,80.95,7642800,88,2023-06-28,575835,True
441951,2023-05-17 03:11:00-04:00[America/New_York],3241,4230,106.83,3985873,46,2023-05-17,576559,True
509690,2023-05-24 05:06:00-04:00[America/New_York],642,754,54.97,4597610,53,2023-05-24,576727,True
915613,2023-07-05 11:08:00-04:00[America/New_York],672,7464,304.75,8248081,95,2023-07-05,577006,True
577224,2023-05-31 06:37:00-04:00[America/New_York],4838,7256,58.22,5207844,60,2023-05-31,577116,True
239152,2023-04-25 19:13:00-04:00[America/New_York],88,5416,51.99,2142838,24,2023-04-25,577328,True
983234,2023-07-12 12:13:00-04:00[America/New_York],2781,3695,341.0,8856815,102,2023-07-12,577857,True
915555,2023-07-05 11:03:00-04:00[America/New_York],4291,3357,114.58,8247823,95,2023-07-05,578021,True
915602,2023-07-05 11:07:00-04:00[America/New_York],2799,2673,372.84999999999997,8248031,95,2023-07-05,578113,True
577396,2023-05-31 06:59:00-04:00[America/New_York],2126,9457,88.21,5209146,60,2023-05-31,578136,True
306844,2023-05-02 21:11:00-04:00[America/New_York],1364,6719,37.85,2754690,31,2023-05-02,578543,True
712810,2023-06-14 09:31:00-04:00[America/New_York],267,1332,5.92,6427883,74,2023-06-14,578975,True
780369,2023-06-21 10:09:00-04:00[America/New_York],2831,1130,262.25,7034966,81,2023-06-21,579104,True
306780,2023-05-02 20:54:00-04:00[America/New_York],4384,7694,95.26,2753693,31,2023-05-02,579174,True
239194,2023-04-25 19:21:00-04:00[America/New_York],2958,9453,75.28,2143272,24,2023-04-25,579385,True
509777,2023-05-24 05:22:00-04:00[America/New_York],3754,4230,75.01,4598523,53,2023-05-24,579588,True
374459,2023-05-10 01:38:00-04:00[America/New_York],4372,8494,12.38,3375535,39,2023-05-10,579589,True
374551,2023-05-10 02:14:00-04:00[America/New_York],1864,555,25.75,3377687,39,2023-05-10,579655,True
983418,2023-07-12 12:30:00-04:00[America/New_York],2578,8835,266.70000000000005,8857814,102,2023-07-12,580151,True
915803,2023-07-05 11:22:00-04:00[America/New_York],1098,9022,6.07,8248964,95,2023-07-05,580321,True
712875,2023-06-14 09:38:00-04:00[America/New_York],2389,9725,32.03,6428302,74,2023-06-14,580930,True
983411,2023-07-12 12:29:00-04:00[America/New_York],4550,7976,49.61,8857786,102,2023-07-12,581336,True
577626,2023-05-31 07:26:00-04:00[America/New_York],1906,4832,16.3,5210815,60,2023-05-31,581745,True
104029,2023-04-11 17:34:00-04:00[America/New_York],4027,2978,524.6500000000001,927262,10,2023-04-11,581916,True
983537,2023-07-12 12:40:00-04:00[America/New_York],2326,4336,226.1,8858453,102,2023-07-12,581951,True
374763,2023-05-10 03:27:00-04:00[America/New_York],403,7652,30.82,3382026,39,2023-05-10,582151,True
915837,2023-07-05 11:26:00-04:00[America/New_York],4913,6761,22.07,8249179,95,2023-07-05,582438,True
307155,2023-05-03 00:09:00-04:00[America/New_York],162,3176,59.27,2765389,32,2023-05-03,582649,True
239450,2023-04-25 20:27:00-04:00[America/New_York],2064,4422,310.0,2147258,24,2023-04-25,582837,True
509998,2023-05-24 05:59:00-04:00[America/New_York],3920,3114,115.54,4600758,53,2023-05-24,582892,True
104147,2023-04-11 17:52:00-04:00[America/New_York],2425,1528,235.73,928337,10,2023-04-11,582966,True
848381,2023-06-28 11:44:00-04:00[America/New_York],348,5381,108.4,7645460,88,2023-06-28,583240,True
442468,2023-05-17 05:12:00-04:00[America/New_York],1883,6303,533.85,3993122,46,2023-05-17,583822,True
915992,2023-07-05 11:37:00-04:00[America/New_York],4258,2234,366.15000000000003,8249838,95,2023-07-05,584430,True
780830,2023-06-21 10:49:00-04:00[America/New_York],212,4985,29.48,7037392,81,2023-06-21,584709,True
645497,2023-06-07 09:15:00-04:00[America/New_York],1761,7798,304.05,5822110,67,2023-06-07,585020,True
239669,2023-04-25 21:42:00-04:00[America/New_York],136,5574,93.7,2151762,24,2023-04-25,585173,True
713212,2023-06-14 10:08:00-04:00[America/New_York],1051,5630,223.43,6430123,74,2023-06-14,585347,True
36625,2023-04-04 16:48:00-04:00[America/New_York],3833,3737,503.2,319690,3,2023-04-04,585575,True
916176,2023-07-05 11:55:00-04:00[America/New_York],2022,6613,6.68,8250913,95,2023-07-05,586253,True
577845,2023-05-31 07:53:00-04:00[America/New_York],4558,265,46.47,5212390,60,2023-05-31,586316,True
172031,2023-04-18 20:18:00-04:00[America/New_York],2979,4189,225.6,1541885,17,2023-04-18,586693,True
645629,2023-06-07 09:28:00-04:00[America/New_York],2100,7144,48.27,5822925,67,2023-06-07,586905,True
307364,2023-05-03 02:05:00-04:00[America/New_York],2457,781,230.24,2772354,32,2023-05-03,587034,True
577993,2023-05-31 08:10:00-04:00[America/New_York],3936,4558,231.64999999999998,5213459,60,2023-05-31,588211,True
375037,2023-05-10 04:33:00-04:00[America/New_York],4294,7546,63.5,3386033,39,2023-05-10,588237,True
375095,2023-05-10 04:46:00-04:00[America/New_York],2794,7072,688.3,3386783,39,2023-05-10,588381,True
239892,2023-04-25 23:34:00-04:00[America/New_York],755,1365,74.95,2158469,24,2023-04-25,588789,True
375158,2023-05-10 04:58:00-04:00[America/New_York],2249,3035,257.75,3387481,39,2023-05-10,588946,True
239920,2023-04-26 00:01:00-04:00[America/New_York],318,2559,36.22,2160083,25,2023-04-26,588994,True
239836,2023-04-25 22:58:00-04:00[America/New_York],3059,9453,40.46,2156330,24,2023-04-25,589052,True
645747,2023-06-07 09:41:00-04:00[America/New_York],3507,1488,374.95,5823666,67,2023-06-07,589324,True
916358,2023-07-05 12:10:00-04:00[America/New_York],3116,6366,537.3,8251806,95,2023-07-05,589361,True
984082,2023-07-12 13:26:00-04:00[America/New_York],1822,6321,19.16,8861211,102,2023-07-12,589890,True
578109,2023-05-31 08:20:00-04:00[America/New_York],3884,379,16.34,5214057,60,2023-05-31,589934,True
578192,2023-05-31 08:27:00-04:00[America/New_York],2032,2090,525.7,5214474,60,2023-05-31,590050,True
984158,2023-07-12 13:32:00-04:00[America/New_York],1055,2938,91.19,8861547,102,2023-07-12,590613,True
172288,2023-04-18 21:52:00-04:00[America/New_York],3359,5032,29.57,1547562,17,2023-04-18,590757,True
713522,2023-06-14 10:35:00-04:00[America/New_York],3643,861,275.59999999999997,6431728,74,2023-06-14,591319,True
375371,2023-05-10 05:31:00-04:00[America/New_York],1618,3114,95.75,3389497,39,2023-05-10,591953,True
375374,2023-05-10 05:32:00-04:00[America/New_York],1494,982,32.44,3389531,39,2023-05-10,591969,True
916481,2023-07-05 12:21:00-04:00[America/New_York],4738,3620,85.86,8252490,95,2023-07-05,592258,True
510744,2023-05-24 07:38:00-04:00[America/New_York],141,5615,428.6,4606721,53,2023-05-24,592361,True
848976,2023-06-28 12:35:00-04:00[America/New_York],660,3357,92.24,7648500,88,2023-06-28,592463,True
510642,2023-05-24 07:27:00-04:00[America/New_York],3936,9118,227.45000000000002,4606077,53,2023-05-24,592548,True
172504,2023-04-19 00:01:00-04:00[America/New_York],340,8494,12.25,1555299,18,2023-04-19,592560,True
443074,2023-05-17 06:43:00-04:00[America/New_York],2185,2559,14.27,3998614,46,2023-05-17,592879,True
510668,2023-05-24 07:31:00-04:00[America/New_York],4166,5878,2.36,4606270,53,2023-05-24,593021,True
443093,2023-05-17 06:45:00-04:00[America/New_York],2653,9227,373.84999999999997,3998731,46,2023-05-17,593408,True
375463,2023-05-10 05:49:00-04:00[America/New_York],2249,5116,410.15,3390584,39,2023-05-10,593550,True
984367,2023-07-12 13:50:00-04:00[America/New_York],1414,3404,47.43,8862633,102,2023-07-12,593776,True
713689,2023-06-14 10:49:00-04:00[America/New_York],3529,740,83.36,6432569,74,2023-06-14,593922,True
781358,2023-06-21 11:35:00-04:00[America/New_York],3729,6943,62.96,7040143,81,2023-06-21,594069,True
713849,2023-06-14 11:02:00-04:00[America/New_York],192,7144,159.39,6433362,74,2023-06-14,594567,True
240209,2023-04-26 02:29:00-04:00[America/New_York],2921,9033,231.43,2168941,25,2023-04-26,594573,True
578531,2023-05-31 09:01:00-04:00[America/New_York],911,3114,23.21,5216466,60,2023-05-31,594606,True
37329,2023-04-04 18:33:00-04:00[America/New_York],1165,2645,222.2,325991,3,2023-04-04,594820,True
578546,2023-05-31 09:02:00-04:00[America/New_York],1502,5902,34.88,5216574,60,2023-05-31,595116,True
578469,2023-05-31 08:55:00-04:00[America/New_York],3475,5029,19.38,5216154,60,2023-05-31,595172,True
849183,2023-06-28 12:50:00-04:00[America/New_York],852,551,58.47,7649450,88,2023-06-28,595283,True
104914,2023-04-11 20:08:00-04:00[America/New_York],4252,180,298.8,936531,10,2023-04-11,595373,True
781519,2023-06-21 11:48:00-04:00[America/New_York],1594,4985,43.71,7040918,81,2023-06-21,595542,True
510970,2023-05-24 08:06:00-04:00[America/New_York],233,555,95.75,4608388,53,2023-05-24,595609,True
172671,2023-04-19 01:52:00-04:00[America/New_York],1509,721,234.54,1561969,18,2023-04-19,595657,True
713937,2023-06-14 11:10:00-04:00[America/New_York],878,5203,11.11,6433846,74,2023-06-14,596359,True
578664,2023-05-31 09:16:00-04:00[America/New_York],448,774,497.35,5217374,60,2023-05-31,596562,True
240416,2023-04-26 03:40:00-04:00[America/New_York],1097,452,113.23,2173250,25,2023-04-26,596765,True
849253,2023-06-28 12:55:00-04:00[America/New_York],1661,2706,14.84,7649758,88,2023-06-28,596809,True
240306,2023-04-26 03:07:00-04:00[America/New_York],4604,2567,234.38,2171263,25,2023-04-26,596851,True
916825,2023-07-05 12:51:00-04:00[America/New_York],3758,1475,227.65,8254306,95,2023-07-05,596880,True
105155,2023-04-11 21:24:00-04:00[America/New_York],125,9087,67.09,941040,10,2023-04-11,596926,True
172726,2023-04-19 02:12:00-04:00[America/New_York],2670,7694,64.7,1563154,18,2023-04-19,596987,True
375737,2023-05-10 06:32:00-04:00[America/New_York],770,4463,100.05,3393160,39,2023-05-10,597019,True
916855,2023-07-05 12:54:00-04:00[America/New_York],3571,9454,388.45,8254441,95,2023-07-05,597029,True
375770,2023-05-10 06:38:00-04:00[America/New_York],455,7088,27.37,3393494,39,2023-05-10,597255,True
916837,2023-07-05 12:52:00-04:00[America/New_York],4625,4566,230.12,8254346,95,2023-07-05,597303,True
511000,2023-05-24 08:10:00-04:00[America/New_York],2762,5618,244.89999999999998,4608607,53,2023-05-24,597396,True
984475,2023-07-12 13:59:00-04:00[America/New_York],4788,6613,54.02,8863150,102,2023-07-12,597454,True
443289,2023-05-17 07:09:00-04:00[America/New_York],4940,5029,50.58,4000179,46,2023-05-17,597499,True
781677,2023-06-21 12:02:00-04:00[America/New_York],706,6549,56.58,7041767,81,2023-06-21,597691,True
849241,2023-06-28 12:54:00-04:00[America/New_York],4135,8350,228.69,7649670,88,2023-06-28,597752,True
375816,2023-05-10 06:43:00-04:00[America/New_York],740,7546,49.4,3393826,39,2023-05-10,598099,True
916901,2023-07-05 12:57:00-04:00[America/New_York],4570,6321,25.54,8254663,95,2023-07-05,598353,True
240517,2023-04-26 04:05:00-04:00[America/New_York],2135,7694,95.29,2174733,25,2023-04-26,598878,True
308123,2023-05-03 05:17:00-04:00[America/New_York],3914,5661,497.15000000000003,2783868,32,2023-05-03,599009,True
714118,2023-06-14 11:26:00-04:00[America/New_York],779,8359,622.4499999999999,6434802,74,2023-06-14,599139,True
714112,2023-06-14 11:25:00-04:00[America/New_York],1913,7401,247.72,6434741,74,2023-06-14,599329,True
308277,2023-05-03 05:41:00-04:00[America/New_York],82,9087,3.7,2785316,32,2023-05-03,599585,True
511152,2023-05-24 08:27:00-04:00[America/New_York],2762,8566,242.04999999999998,4609676,53,2023-05-24,599616,True
375866,2023-05-10 06:50:00-04:00[America/New_York],3501,5186,222.83,3394247,39,2023-05-10,600262,True
917125,2023-07-05 13:16:00-04:00[America/New_York],2507,6321,121.16,8255788,95,2023-07-05,600450,True
578956,2023-05-31 09:45:00-04:00[America/New_York],54,8677,82.64,5219127,60,2023-05-31,600559,True
714117,2023-06-14 11:26:00-04:00[America/New_York],4025,1666,257.0,6434795,74,2023-06-14,600639,True
375931,2023-05-10 06:57:00-04:00[America/New_York],2249,6331,628.95,3394671,39,2023-05-10,600649,True
917160,2023-07-05 13:20:00-04:00[America/New_York],1948,1085,288.8,8256010,95,2023-07-05,600672,True
375861,2023-05-10 06:50:00-04:00[America/New_York],4796,3521,100.44,3394223,39,2023-05-10,600708,True
781879,2023-06-21 12:19:00-04:00[America/New_York],1868,2706,52.41,7042790,81,2023-06-21,601015,True
105437,2023-04-12 00:02:00-04:00[America/New_York],28,291,101.01,950539,11,2023-04-12,601130,True
375989,2023-05-10 07:04:00-04:00[America/New_York],1826,6006,223.58,3395088,39,2023-05-10,601248,True
984817,2023-07-12 14:26:00-04:00[America/New_York],3224,448,613.8000000000001,8864806,102,2023-07-12,601490,True
781806,2023-06-21 12:13:00-04:00[America/New_York],4870,5203,104.79,7042380,81,2023-06-21,601699,True
781916,2023-06-21 12:22:00-04:00[America/New_York],2752,9353,237.15,7042967,81,2023-06-21,602054,True
578985,2023-05-31 09:48:00-04:00[America/New_York],1958,8686,75.8,5219287,60,2023-05-31,602186,True
443691,2023-05-17 07:54:00-04:00[America/New_York],2990,3005,234.43,4002881,46,2023-05-17,602619,True
105439,2023-04-12 00:03:00-04:00[America/New_York],3100,8512,233.49,950607,11,2023-04-12,602673,True
240824,2023-04-26 05:09:00-04:00[America/New_York],967,4463,70.75,2178599,25,2023-04-26,602862,True
781992,2023-06-21 12:30:00-04:00[America/New_York],2467,3790,49.26,7043416,81,2023-06-21,602998,True
781942,2023-06-21 12:25:00-04:00[America/New_York],4444,7233,234.48,7043125,81,2023-06-21,603156,True
308423,2023-05-03 06:02:00-04:00[America/New_York],4761,3989,239.35,2786521,32,2023-05-03,603985,True
985071,2023-07-12 14:50:00-04:00[America/New_York],1405,6434,7.23,8866241,102,2023-07-12,604510,True
849687,2023-06-28 13:34:00-04:00[America/New_York],3860,7697,38.95,7652091,88,2023-06-28,604517,True
