acct_id,report_date,created_date,last_updated_date,country,active_passive,status,deleted_flag,is_preferred,is_employee,special,crm_code,erp_id,has_cd,has_investment_account
7384201733,20240601,2009-07-26,2023-05-23,USA,Active,Customer,Not Deleted,No,No,No,N/A,SX40USW7,N,N
4185575405,20240601,2010-02-07,2020-10-10,USA,Active,Prospect,Not Deleted,No,No,No,N/A,SV174A9R,Y,N
6083283597,20240601,2021-05-04,2022-04-12,USA,Active,Prospect,Not Deleted,No,No,No,1,IGAXCBT6,N,N
6805196678,20240601,2017-01-29,2017-02-23,GBR,Active,Customer,Not Deleted,No,No,No,N/A,NS00RBWK,N,N
8398088179,20240601,2011-08-29,2013-09-29,USA,Active,Prospect,Not Deleted,No,No,No,N/A,WM5KVHHG,N,N
4580828067,20240601,2008-05-16,2017-01-03,USA,Active,Prospect,Not Deleted,No,No,No,N/A,957N1WYK,N,Y
2587746635,20240601,2022-09-02,2023-04-29,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,S4UQZ632,N,Y
4694272798,20240601,2011-11-28,2013-11-21,USA,Active,Prospect,Not Deleted,No,No,No,N/A,MI680OLV,N,N
5565703917,20240601,2017-01-04,2021-03-13,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,LP2E1S0T,N,N
4715523730,20240601,2022-05-27,2024-02-04,POL,Passive,Prospect,Deleted,No,No,No,N/A,VJQKIE58,N,Y
3624866886,20240601,2016-06-12,2017-10-21,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,BKIDJD7U,N,N
2549386424,20240601,2021-10-12,2022-08-23,USA,Active,Prospect,Not Deleted,No,No,No,N/A,IJ4QQ849,N,N
7062069976,20240601,2015-05-15,2023-01-11,USA,Active,Prospect,Not Deleted,No,No,No,N/A,Y4BTU8UM,N,Y
4886570841,20240601,2007-01-24,2024-04-25,USA,Active,Prospect,Deleted,No,No,No,5,0SKYCRTL,N,N
9379048098,20240601,2019-06-12,2024-02-22,GBR,Passive,Prospect,Not Deleted,No,No,No,2,G75I9PGR,N,N
4320065431,20240601,2017-12-07,2018-12-01,GBR,Passive,Prospect,Not Deleted,No,No,No,N/A,AOHF5T48,N,Y
9008727265,20240601,2022-04-10,2024-06-06,AUS,Active,Former Customer,Not Deleted,No,No,No,1,DHQ4L93N,N,N
9678080509,20240601,2011-06-19,2019-03-16,USA,Passive,Former Customer,Not Deleted,No,No,No,N/A,NV505813,N,N
2943694656,20240601,2022-10-25,2024-01-26,USA,Active,Prospect,Not Deleted,No,No,No,N/A,77KYIOYB,N,N
5525039997,20240601,2008-10-14,2024-02-01,GBR,Active,Customer,Not Deleted,No,No,No,N/A,G71B0LMU,N,N
4216834093,20240601,2008-04-12,2022-03-29,USA,Active,Prospect,Not Deleted,No,No,No,N/A,K9I1050E,N,N
9631934083,20240601,2012-03-24,2014-12-27,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,OIVW06FV,N,N
2685438566,20240601,2008-06-16,2011-04-04,USA,Active,Prospect,Not Deleted,No,No,No,N/A,71QY9CYQ,N,N
1811355706,20240601,2024-03-25,2024-04-28,USA,Active,Prospect,Not Deleted,No,No,No,N/A,3GWTRHBG,N,N
5933689877,20240601,2022-06-18,2022-12-11,POL,Passive,Prospect,Not Deleted,No,No,No,N/A,LE0C86ML,N,Y
8744531214,20240601,2020-04-27,2020-10-09,USA,Passive,Customer,Not Deleted,No,No,No,N/A,JHXYINNR,N,Y
1403764854,20240601,2018-02-07,2018-04-02,CAN,Active,Prospect,Not Deleted,No,No,No,N/A,WYY0RVT2,N,Y
3158883398,20240601,2009-01-27,2015-11-12,USA,Active,Prospect,Not Deleted,No,No,No,N/A,NEQ7Q58B,N,N
5103554006,20240601,2017-07-25,2018-02-06,USA,Active,Prospect,Not Deleted,No,No,No,N/A,71VIKLMP,N,N
3305159858,20240601,2022-02-07,2023-11-11,CZE,Active,Customer,Not Deleted,No,No,No,N/A,VK2A6WSE,N,N
9266366219,20240601,2009-05-19,2014-04-05,USA,Passive,Prospect,Not Deleted,No,No,No,1,HH356I9Y,N,N
3678879959,20240601,2024-04-26,2024-06-08,USA,Active,Prospect,Not Deleted,No,No,No,N/A,QCQ6YI2I,N,N
1061987833,20240601,2016-06-28,2016-07-24,POL,Active,Prospect,Not Deleted,No,No,No,2;3,R0GH810B,N,N
9197216341,20240601,2012-08-22,2017-09-01,USA,Active,Prospect,Not Deleted,No,No,No,2,HDWSMZ1Z,Y,N
1075492761,20240601,2013-09-13,2017-10-08,CAN,Active,Prospect,Not Deleted,No,No,No,N/A,BWZE8PU8,N,N
8327162112,20240601,2022-11-12,2024-05-09,USA,Active,Customer,Not Deleted,No,No,No,1,HRC83UK4,N,N
2380547338,20240601,2008-10-06,2017-03-01,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,CK9FK8TS,N,N
5726616064,20240601,2022-09-09,2024-02-28,AUS,Active,Prospect,Not Deleted,No,No,No,1,YK1XOP76,N,N
9587987372,20240601,2016-07-20,2019-07-04,USA,Passive,Former Customer,Not Deleted,No,No,No,N/A,45C7AJQR,N,Y
3849746395,20240601,2009-07-29,2014-07-28,USA,Passive,Customer,Not Deleted,No,No,No,N/A,3DOA0IGU,N,N
7874885866,20240601,2015-12-25,2022-04-07,CZE,Passive,Prospect,Not Deleted,No,No,No,N/A,XTKC5WZG,N,N
4912734552,20240601,2015-10-19,2021-11-20,USA,Active,Customer,Not Deleted,No,No,No,N/A,CP901J2M,N,N
4288776048,20240601,2015-07-12,2023-10-17,USA,Active,Prospect,Not Deleted,No,No,No,4,EAWGV5L7,N,N
3071666960,20240601,2020-12-12,2021-11-14,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,HTCYPQVZ,N,N
7680001249,20240601,2010-10-27,2024-01-01,CZE,Passive,Prospect,Not Deleted,No,No,No,1,KH1I2UV4,N,N
2564812299,20240601,2013-04-21,2019-06-07,USA,Active,Prospect,Not Deleted,No,No,No,N/A,XKUWVIFC,N,N
5336486944,20240601,2008-10-26,2017-03-01,USA,Active,Prospect,Not Deleted,No,No,No,N/A,TT2TJ46A,N,N
5071846779,20240601,2011-09-05,2023-07-22,CAN,Passive,Customer,Not Deleted,No,No,No,N/A,B1CQVFJ4,N,N
1754877233,20240601,2022-08-13,2022-12-21,USA,Active,Prospect,Not Deleted,No,No,No,N/A,20HCR2HF,N,N
2944690711,20240601,2019-04-03,2020-11-09,USA,Active,Customer,Not Deleted,No,No,No,N/A,JYVHUMCR,N,N
2297233056,20240601,2011-12-17,2016-06-10,USA,Active,Prospect,Not Deleted,No,No,No,3,XMBLOWEE,N,Y
1580374932,20240601,2024-04-30,2024-06-08,USA,Passive,Customer,Not Deleted,No,No,No,N/A,2GHPN59N,N,N
9901259532,20240601,2020-01-22,2020-04-27,USA,Active,Prospect,Not Deleted,No,No,No,N/A,G22YYSFX,N,N
7362584094,20240601,2012-05-26,2013-02-19,AUS,Active,Prospect,Not Deleted,No,No,No,N/A,JFBR74TH,Y,N
4559136002,20240601,2009-03-12,2010-12-03,USA,Active,Prospect,Not Deleted,No,No,No,N/A,8QS36FTG,N,N
6745205017,20240601,2013-12-02,2017-12-04,USA,Active,Prospect,Not Deleted,No,No,No,N/A,QPMSANK5,N,N
8835945368,20240601,2024-06-18,2024-06-20,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,7HAZYHKU,N,N
3929342336,20240601,2013-10-01,2014-06-18,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,CQXD6TTE,Y,N
1382815757,20240601,2014-09-19,2019-06-14,USA,Active,Customer,Not Deleted,No,No,No,N/A,1S5AAUTQ,Y,Y
6140218460,20240601,2013-10-02,2022-04-02,USA,Active,Prospect,Not Deleted,No,No,No,N/A,25AUIYSE,N,Y
3925802897,20240601,2017-06-25,2020-06-04,GBR,Active,Former Customer,Not Deleted,No,No,No,5,BD0QG41G,N,N
1246839610,20240601,2013-04-07,2021-06-21,POL,Active,Prospect,Not Deleted,No,No,No,N/A,9TSZFZP3,N,N
7729201075,20240601,2014-12-14,2015-04-21,USA,Active,Customer,Not Deleted,No,No,No,N/A,VMVX1JST,N,Y
1798078764,20240601,2015-09-12,2017-11-07,USA,Passive,Customer,Not Deleted,No,No,No,N/A,O5O6N1OU,N,Y
9148051863,20240601,2007-06-28,2020-03-17,CZE,Active,Customer,Not Deleted,No,No,No,N/A,R3WESUOB,N,N
3521156482,20240601,2012-05-09,2024-06-16,GBR,Active,Prospect,Not Deleted,No,No,No,2,8ZES4D44,N,N
8112925650,20240601,2011-07-21,2023-04-12,POL,Active,Customer,Deleted,No,No,No,4,X3GO3YZ6,Y,N
2438835520,20240601,2018-10-06,2024-05-09,AUS,Passive,Prospect,Not Deleted,No,No,No,N/A,CTGA3NN3,N,N
7369831761,20240601,2007-02-04,2007-02-26,CAN,Active,Prospect,Not Deleted,No,No,No,3,H2T1OMJW,N,N
6154719929,20240601,2012-04-07,2014-08-03,USA,Passive,Prospect,Not Deleted,No,No,No,1,GUOXILMG,Y,N
4413302012,20240601,2014-08-30,2022-06-01,POL,Active,Prospect,Not Deleted,No,No,No,N/A,0AAGBHAM,N,N
9292890261,20240601,2013-03-30,2014-02-05,USA,Active,Prospect,Not Deleted,No,No,No,1,YKNZR3T2,N,N
7901263405,20240601,2015-02-24,2020-09-23,POL,Active,Prospect,Deleted,No,No,No,N/A,1C4ZVXS6,N,N
6318664271,20240601,2018-07-14,2019-06-27,USA,Passive,Prospect,Not Deleted,No,No,No,1,EEMPGL5Y,N,N
7384201733,20240601,2009-02-09,2021-12-27,USA,Active,Prospect,Not Deleted,No,No,No,N/A,J0CTGLWU,N,N
1118403531,20240601,2017-07-06,2020-03-18,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,XOBUOL9Z,N,N
9593320952,20240601,2024-06-09,2024-06-13,GBR,Active,Customer,Not Deleted,No,No,No,N/A,8MKHKMBK,N,Y
9911508347,20240601,2021-09-29,2024-05-24,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,KGXQHUSG,N,N
3457315569,20240601,2018-12-08,2023-04-19,CAN,Passive,Customer,Not Deleted,No,No,No,N/A,PDB0KBJ3,N,N
4286902080,20240601,2007-07-29,2012-01-13,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,FWZ1R0P9,N,N
1323072225,20240601,2023-08-04,2023-12-01,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,SBNMX8WN,Y,N
6338961014,20240601,2020-02-27,2020-11-20,USA,Active,Prospect,Not Deleted,No,No,No,N/A,RRPGG3HN,N,N
5648753494,20240601,2023-10-18,2023-11-24,CAN,Active,Prospect,Not Deleted,No,No,No,N/A,W77PY3B6,N,N
8112925650,20240601,2011-01-21,2022-06-28,POL,Passive,Prospect,Not Deleted,No,No,No,N/A,Q07AK0D1,N,N
1156778833,20240601,2019-08-22,2023-11-03,USA,Active,Customer,Not Deleted,No,No,No,N/A,7WNVGIUD,N,N
5534872503,20240601,2016-07-02,2020-05-06,AUS,Active,Prospect,Not Deleted,No,No,No,3,3Y35E39Y,N,N
3064700160,20240601,2018-07-05,2023-12-25,USA,Active,Prospect,Not Deleted,No,No,No,N/A,GUXOS60Y,N,N
6257875382,20240601,2013-01-23,2013-02-09,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,TC9ON84Q,N,N
1456110165,20240601,2009-01-16,2011-10-28,GBR,Active,Customer,Not Deleted,No,No,No,N/A,RNPFZHXD,Y,N
6151000364,20240601,2017-04-30,2021-11-11,POL,Active,Former Customer,Not Deleted,No,No,No,N/A,8UP7QIPY,N,N
4813671562,20240601,2023-08-02,2023-09-14,USA,Passive,Prospect,Not Deleted,No,No,No,3,G2SB1NGN,N,N
5259319985,20240601,2022-04-29,2023-03-12,USA,Active,Prospect,Not Deleted,No,No,No,N/A,7ZO6LJ7G,Y,N
2785524806,20240601,2020-02-04,2022-01-14,GBR,Passive,Former Customer,Not Deleted,No,No,No,N/A,00NCE8Y1,N,N
3075391559,20240601,2023-02-26,2023-05-16,GBR,Active,Prospect,Deleted,No,No,No,N/A,PMQPG11A,N,N
9269690744,20240601,2012-11-28,2016-05-01,USA,Active,Prospect,Not Deleted,No,No,No,N/A,J54G389I,N,N
2739552682,20240601,2007-10-13,2009-07-26,AUS,Active,Prospect,Not Deleted,No,No,No,1,600F627W,N,N
6007562041,20240601,2007-05-05,2023-10-01,USA,Active,Prospect,Not Deleted,No,No,No,5,UKDR8M58,N,N
1154405133,20240601,2019-02-26,2023-12-11,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,L4VCW21S,N,N
3353081502,20240601,2014-03-06,2014-05-27,POL,Active,Prospect,Not Deleted,No,No,No,N/A,TC1FCYAT,N,N
8872601442,20240601,2020-03-09,2024-06-13,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,QTSBDO0R,N,N
1622037512,20240601,2012-06-09,2020-11-09,CZE,Passive,Prospect,Not Deleted,No,No,No,N/A,M704GBT3,N,N
2706927430,20240601,2016-12-12,2021-12-13,AUS,Active,Customer,Not Deleted,No,No,No,N/A,EDGW6WBK,N,N
1170899227,20240601,2016-09-13,2017-03-10,USA,Active,Prospect,Deleted,No,No,No,N/A,5JP61C2R,N,N
8280140984,20240601,2021-02-10,2023-04-08,GBR,Active,Customer,Not Deleted,No,No,No,N/A,PE2KON5C,N,N
1505569673,20240601,2022-02-07,2022-03-06,USA,Active,Customer,Not Deleted,No,No,No,N/A,05ZELT11,N,N
7189497547,20240601,2022-11-08,2022-11-17,CAN,Active,Prospect,Not Deleted,No,No,No,1,GA0IO2O4,N,N
2232046650,20240601,2009-06-30,2023-01-04,USA,Active,Prospect,Not Deleted,No,No,No,N/A,843KKY4K,N,N
6538522412,20240601,2021-07-21,2022-09-27,USA,Active,Customer,Not Deleted,No,No,No,N/A,JQMLNAED,N,N
4554732517,20240601,2013-12-05,2021-10-09,POL,Active,Prospect,Not Deleted,No,No,No,3,J4IZ4OF8,N,N
5486720230,20240601,2012-08-21,2012-08-23,USA,Active,Prospect,Not Deleted,No,No,No,3,NTU83CHO,N,N
4900804004,20240601,2013-09-19,2022-04-04,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,0GZTG5FF,N,N
5390884451,20240601,2008-10-07,2013-01-30,USA,Active,Prospect,Not Deleted,No,No,No,N/A,2042D6NN,N,N
3997736088,20240601,2023-07-10,2024-06-19,GBR,Passive,Prospect,Not Deleted,No,No,No,N/A,OFFD65ZZ,N,N
9232099556,20240601,2014-04-25,2018-09-01,AUS,Active,Prospect,Not Deleted,No,No,No,N/A,H1RY2UZ1,N,N
8636049620,20240601,2019-12-06,2020-02-17,USA,Active,Prospect,Not Deleted,No,No,No,2,P0PEB6DC,N,N
2425240833,20240601,2013-08-05,2020-09-09,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,88N32F3K,N,N
4845318812,20240601,2009-06-10,2021-11-18,CAN,Passive,Prospect,Not Deleted,No,No,No,N/A,ZOT4IUIE,N,N
7230477984,20240601,2015-03-04,2019-12-14,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,FZ3O8PM0,N,N
6538522412,20240601,2013-06-24,2018-10-24,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,R04U6VLN,N,N
6917988419,20240601,2013-11-22,2016-11-21,USA,Active,Prospect,Not Deleted,No,No,No,N/A,L4SWRACN,N,N
4249835837,20240601,2016-11-22,2021-12-04,AUS,Active,Prospect,Not Deleted,No,No,No,N/A,XXXCHDMO,N,Y
4540389183,20240601,2015-01-25,2017-11-14,CAN,Active,Customer,Not Deleted,No,No,No,2;3,UOTN88AH,N,N
3069620719,20240601,2020-05-14,2020-12-05,USA,Active,Prospect,Not Deleted,No,No,No,4,1191S4NJ,N,N
7691411257,20240601,2018-09-04,2023-11-08,CZE,Active,Customer,Not Deleted,No,No,No,N/A,6M2418EQ,N,N
9807484307,20240601,2014-12-08,2022-09-17,CZE,Passive,Prospect,Not Deleted,No,No,No,N/A,Q3UKHDWZ,N,N
1117219926,20240601,2016-05-01,2020-12-01,USA,Passive,Customer,Not Deleted,No,No,No,N/A,PF1LNQH5,N,N
7330054467,20240601,2022-01-10,2022-09-01,USA,Active,Prospect,Not Deleted,No,No,No,N/A,65GNWLK7,Y,N
9197216341,20240601,2013-11-22,2023-09-29,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,17TVA9UL,N,N
2020135670,20240601,2017-05-30,2017-07-02,USA,Active,Prospect,Not Deleted,No,No,No,N/A,9POKQTC2,N,N
2297233056,20240601,2009-01-20,2023-08-31,GBR,Active,Customer,Not Deleted,No,No,No,1,LYZMDI62,N,N
3690067043,20240601,2021-11-26,2024-04-29,USA,Passive,Customer,Not Deleted,No,No,No,N/A,KYK4FIII,N,N
9859849500,20240601,2017-03-10,2020-12-20,GBR,Passive,Prospect,Not Deleted,No,No,No,N/A,395EOGFV,N,N
1005406955,20240601,2010-05-18,2015-08-16,USA,Active,Prospect,Not Deleted,No,No,No,N/A,AZD59W8B,N,N
7729201075,20240601,2013-02-22,2021-10-05,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,MWTOBRNL,N,N
4875662625,20240601,2018-10-31,2019-02-07,POL,Active,Prospect,Not Deleted,No,No,No,N/A,MZZBGK1Z,N,N
4169047913,20240601,2020-02-22,2020-03-18,USA,Passive,Prospect,Not Deleted,No,No,No,1,244JERPI,N,N
3033521723,20240601,2010-02-08,2012-08-02,CZE,Active,Prospect,Deleted,No,No,No,N/A,4VBKODTD,N,N
5491977412,20240601,2011-08-28,2020-10-27,GBR,Passive,Former Customer,Not Deleted,No,No,No,N/A,GO1CWUNM,N,N
2232046650,20240601,2021-07-22,2023-03-07,USA,Passive,Former Customer,Not Deleted,No,No,No,N/A,H69INCEF,N,N
3428926612,20240601,2015-05-31,2020-05-16,USA,Passive,Customer,Not Deleted,No,No,No,N/A,4M904IMR,N,Y
1946593928,20240601,2017-02-07,2019-02-24,USA,Active,Prospect,Not Deleted,No,No,No,N/A,IGCKW3AJ,N,N
3891978549,20240601,2010-04-28,2016-10-31,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,KK5ZZ4Q6,N,N
5258869892,20240601,2007-09-16,2018-09-11,USA,Passive,Former Customer,Not Deleted,No,No,No,N/A,2EZQSZFN,N,Y
5574672685,20240601,2014-12-16,2016-09-16,CZE,Active,Prospect,Not Deleted,No,No,No,4,ZITS5R8Q,N,N
8010339766,20240601,2011-01-03,2019-06-18,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,6Z0IKM2G,N,Y
6438319620,20240601,2012-12-15,2013-09-15,GBR,Active,Prospect,Not Deleted,No,No,No,2;3,6NH7QHCS,N,N
2428110743,20240601,2010-10-10,2017-04-30,USA,Active,Customer,Not Deleted,No,No,No,N/A,21PDIX8I,N,N
1737875370,20240601,2007-06-03,2022-01-23,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,1DRO97DL,N,N
4622961800,20240601,2007-12-14,2012-09-12,USA,Active,Customer,Not Deleted,No,No,No,1,1WAMR675,N,N
3517547350,20240601,2022-02-26,2022-11-30,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,TWDODN15,N,Y
1228372694,20240601,2008-04-09,2010-10-10,POL,Active,Prospect,Deleted,No,No,No,N/A,QF350A4D,N,N
2046787512,20240601,2015-05-06,2015-10-12,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,CCGPWGYF,N,N
5486720230,20240601,2010-07-03,2017-12-15,USA,Active,Former Customer,Not Deleted,No,No,No,N/A,RSWY7XCA,N,N
2595302916,20240601,2009-06-03,2019-04-14,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,V21AFNJN,N,N
1290670150,20240601,2020-05-02,2023-01-18,USA,Active,Former Customer,Not Deleted,No,No,No,4,CEOVA16K,N,N
2345353671,20240601,2015-08-02,2017-02-18,POL,Passive,Prospect,Deleted,No,No,No,N/A,BFABH7CN,N,Y
6505129978,20240601,2007-12-21,2018-12-12,AUS,Passive,Customer,Not Deleted,No,No,No,4,TUU2RF2E,N,Y
7925498892,20240601,2021-05-03,2021-09-02,USA,Active,Prospect,Not Deleted,No,No,No,N/A,IAO9SNC5,N,Y
5921663024,20240601,2014-11-16,2016-03-20,GBR,Active,Prospect,Not Deleted,No,No,No,1,LBPN9Y27,N,N
5145658837,20240601,2021-06-01,2023-10-27,USA,Passive,Customer,Not Deleted,No,No,No,N/A,J0J8ORNE,N,N
5360061308,20240601,2015-10-25,2016-05-04,USA,Passive,Former Customer,Not Deleted,No,No,No,N/A,VKWX5GNN,N,N
3063614533,20240601,2021-02-19,2021-03-05,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,NQ2NY7BB,N,N
1622037512,20240601,2014-10-21,2018-11-04,CZE,Passive,Prospect,Not Deleted,No,No,No,1,ABO4TNLD,Y,N
6019256232,20240601,2010-11-20,2023-11-30,USA,Active,Prospect,Not Deleted,No,No,No,N/A,FH5FXGP2,N,Y
5862020460,20240601,2023-04-27,2024-05-14,CZE,Active,Prospect,Not Deleted,No,No,No,1,TKSBH56T,N,N
9911508347,20240601,2016-05-07,2019-03-09,CZE,Passive,Customer,Not Deleted,No,No,No,N/A,14WVB97L,N,N
8727583837,20240601,2013-11-01,2021-11-15,CAN,Active,Prospect,Not Deleted,No,No,No,N/A,TEF1N77T,N,N
9583527434,20240601,2020-02-12,2024-02-21,USA,Active,Prospect,Not Deleted,No,No,No,N/A,067IEX3C,N,N
1691493172,20240601,2016-11-29,2017-11-01,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,F2U3SKFQ,Y,Y
1533499733,20240601,2013-07-19,2019-02-27,GBR,Active,Customer,Not Deleted,No,No,No,N/A,8SBPWLOJ,N,N
3595877348,20240601,2014-04-04,2023-11-03,USA,Active,Prospect,Not Deleted,No,No,No,N/A,XHOMBYT1,N,N
5974489400,20240601,2021-04-07,2022-11-27,USA,Active,Prospect,Not Deleted,No,No,No,2;3,LHNV5F39,N,N
7041216991,20240601,2021-10-09,2023-10-15,POL,Active,Prospect,Not Deleted,No,No,No,N/A,6QBVTJPZ,N,N
7489344664,20240601,2009-09-05,2012-01-13,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,7JRC1V8M,N,N
7835268747,20240601,2024-05-30,2024-06-03,POL,Active,Customer,Not Deleted,No,No,No,N/A,4E2AX6ZN,N,N
3997736088,20240601,2019-02-25,2019-05-28,USA,Active,Prospect,Not Deleted,No,No,No,2;3,2PPHT3GY,N,N
9728874629,20240601,2013-07-27,2018-04-29,GBR,Passive,Prospect,Not Deleted,No,No,No,N/A,Q260O1QP,N,N
1659333955,20240601,2011-02-04,2024-04-14,USA,Passive,Customer,Not Deleted,No,No,No,N/A,TUTYHYKC,N,Y
8163371115,20240601,2022-06-11,2023-03-28,POL,Active,Prospect,Not Deleted,No,No,No,N/A,T5E085UD,N,Y
1538687935,20240601,2018-11-17,2019-05-15,USA,Active,Prospect,Not Deleted,No,No,No,N/A,8PO2AAV6,N,N
2338405227,20240601,2013-02-11,2020-12-17,CZE,Passive,Prospect,Not Deleted,No,No,No,2,0HFGIMU1,N,N
3576168945,20240601,2013-11-11,2017-01-15,CAN,Active,Customer,Not Deleted,No,No,No,N/A,GATGU1FN,N,N
2691310163,20240601,2013-04-15,2016-06-06,USA,Active,Prospect,Not Deleted,No,No,No,N/A,CJVI8T24,N,Y
9379048098,20240601,2013-01-28,2013-10-07,AUS,Passive,Prospect,Not Deleted,No,No,No,3,94M35MSX,N,N
6665710016,20240601,2009-12-08,2012-11-07,POL,Active,Customer,Not Deleted,No,No,No,N/A,HLEDLIA2,N,N
8860641270,20240601,2020-02-25,2024-05-19,POL,Active,Prospect,Not Deleted,No,No,No,1,EKO0LSCH,N,N
6127981977,20240601,2014-11-26,2019-05-11,USA,Active,Prospect,Not Deleted,No,No,No,1,T2GH7ANM,N,N
7014178717,20240601,2014-12-24,2015-10-29,USA,Passive,Prospect,Not Deleted,No,No,No,5,RPBCGXNW,N,N
7444136966,20240601,2018-03-13,2018-05-12,USA,Passive,Former Customer,Not Deleted,No,No,No,N/A,N0ZC0WG8,Y,N
3575942739,20240601,2021-01-18,2024-01-09,USA,Active,Prospect,Not Deleted,No,No,No,N/A,RWLSFATM,N,N
2428110743,20240601,2022-08-18,2023-07-24,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,1LVBN0Y5,Y,N
1505138313,20240601,2021-04-29,2023-01-11,CZE,Active,Prospect,Not Deleted,No,No,No,2;3,5BJQMPVY,N,N
5786798283,20240601,2016-12-20,2022-11-21,USA,Active,Prospect,Not Deleted,No,No,No,N/A,Y4EJ378Y,N,N
8538350454,20240601,2013-11-20,2015-06-07,POL,Active,Prospect,Deleted,No,No,No,N/A,W41XKIDP,Y,N
8399294801,20240601,2014-09-08,2016-12-10,GBR,Passive,Former Customer,Not Deleted,No,No,No,N/A,QEFD1GL1,N,N
1255497218,20240601,2023-10-31,2024-04-13,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,7BI0BMTR,N,N
3745830111,20240601,2014-09-17,2020-11-19,CAN,Active,Prospect,Not Deleted,No,No,No,N/A,9OJE029B,N,N
2276816252,20240601,2017-06-04,2020-11-09,USA,Active,Prospect,Not Deleted,No,No,No,4,W8SHDAT4,N,N
7980967392,20240601,2012-05-25,2023-08-27,GBR,Passive,Customer,Deleted,No,No,No,N/A,7L6QBYM2,N,N
7887855275,20240601,2014-06-22,2017-11-22,GBR,Passive,Prospect,Not Deleted,No,No,No,N/A,E1EKZQEH,N,N
2242261428,20240601,2007-12-19,2012-06-08,USA,Active,Former Customer,Not Deleted,No,No,No,3,FQKY3555,N,N
8443554311,20240601,2015-11-03,2017-02-17,AUS,Active,Former Customer,Not Deleted,No,No,No,3,PG4TD6KH,N,N
5508518171,20240601,2023-05-02,2024-04-03,POL,Active,Customer,Not Deleted,No,No,No,N/A,H0YVMRA3,N,N
5683644243,20240601,2008-12-29,2012-10-15,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,D2FSS5KL,N,N
3376091033,20240601,2021-12-20,2024-03-26,USA,Passive,Former Customer,Not Deleted,No,No,No,N/A,Y62X7C4G,N,N
9744542103,20240601,2018-08-31,2020-11-14,USA,Active,Customer,Not Deleted,No,No,No,N/A,JW4QIECD,N,N
7489344664,20240601,2010-07-22,2019-04-30,USA,Active,Customer,Not Deleted,No,No,No,N/A,0X93XFQK,N,N
4880700494,20240601,2011-08-14,2016-04-06,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,05BKQGH3,N,N
7154831841,20240601,2009-09-30,2015-03-30,POL,Active,Prospect,Not Deleted,No,No,No,2,EL4ULC5M,N,N
9232099556,20240601,2016-02-09,2021-09-18,USA,Passive,Customer,Not Deleted,No,No,No,N/A,U8670XXG,N,Y
4875662625,20240601,2009-05-08,2021-10-15,USA,Active,Customer,Not Deleted,No,No,No,N/A,ASH0JUI4,N,N
5561900954,20240601,2016-02-20,2021-02-16,AUS,Active,Prospect,Not Deleted,No,No,No,3,7V4WZE69,N,N
8087244315,20240601,2008-05-13,2012-11-27,CZE,Passive,Customer,Not Deleted,No,No,No,3,VC7DVHRE,N,N
8411858819,20240601,2022-04-11,2023-12-19,CAN,Active,Prospect,Not Deleted,No,No,No,N/A,20LPTUNO,N,N
6202585533,20240601,2020-03-31,2021-07-14,CAN,Active,Customer,Deleted,No,No,No,2,BUTP13CM,N,N
6791776221,20240601,2008-01-23,2013-04-30,USA,Passive,Customer,Not Deleted,No,No,No,N/A,IP0H15NJ,N,N
2326735112,20240601,2019-10-12,2020-11-22,POL,Active,Prospect,Not Deleted,No,No,No,1,MRND9LDX,N,Y
4406539591,20240601,2022-05-13,2023-06-30,USA,Active,Prospect,Not Deleted,No,No,No,N/A,9NJ32C9G,N,Y
