Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From,Approval User
TXN-0004874,Bill,2024-10-21,Oct 2024,BIL-208862,Open,Yes,Oracle,5000,COGS,Monthly charge,SKU-SUP-PREM,Premium Support,1.09,Month,35.69,USD,1.0,9618.39,913.75,10532.14,9618.39,Enso EU,US-East,HR,Internal,Net 30,,,Liam O'Connor
TXN-0004875,Journal Entry,2024-10-14,Oct 2024,JOU-677424,Approved,Yes,Cloudflare,4000,Revenue,Training session,,,,,,USD,1.0,37757.13,0.0,37757.13,37757.13,Enso US,US-East,R&D,Mid-Market,,,,Sophia Garcia
TXN-0004876,Customer Payment,2024-10-15,Oct 2024,CUS-128553,Deposited,Yes,Initech Inc,4000,Revenue,Quarterly true-up,,,,,,USD,1.0,22618.04,0.0,22618.04,22618.04,Enso UK,UK-South,Operations,Internal,,Wire,,Noah Smith
TXN-0004877,Journal Entry,2024-10-30,Oct 2024,JOU-472323,Posted,Yes,Salesforce,6000,Sales & Marketing,Support plan,,,,,,GBP,1.27,12768.83,0.0,12768.83,16216.41,Enso UK,US-West,Sales,SMB,,,,Sophia Garcia
TXN-0004878,Journal Entry,2024-10-02,Oct 2024,JOU-730547,Posted,Yes,Zoom,1100,Accounts Receivable,Promotion credit,,,,,,USD,1.0,28213.78,0.0,28213.78,28213.78,Enso UK,US-West,Marketing,Mid-Market,,,,
TXN-0004879,Transfer,2024-10-26,Oct 2024,TRA-612397,Completed,Yes,Dell,5200,Merchant Fees,Quarterly true-up,,,,,,USD,1.0,44762.73,0.0,44762.73,44762.73,Enso US,EU-Central,Operations,Mid-Market,,,,Liam O'Connor
TXN-0004880,Bank Deposit,2024-10-14,Oct 2024,BAN-434993,Deposited,Yes,HP,5000,COGS,Inventory receipt,,,,,,GBP,1.27,676.17,0.0,676.17,858.74,Enso EU,US-East,R&D,Internal,,ACH,,Maya Patel
TXN-0004881,Invoice,2024-10-11,Oct 2024,INV-254972,Paid In Full,Yes,Umbrella Inc,4000,Revenue,Training session,SKU-SUP-PREM,Premium Support,7.9,Month,994.21,USD,1.0,15887.74,1390.18,17277.92,15887.74,Enso US,EU-Central,HR,Mid-Market,Net 15,,,Derrick Cho
TXN-0004882,Bank Deposit,2024-10-05,Oct 2024,BAN-109338,Deposited,Yes,AWS,6100,R&D Expense,License renewal,,,,,,EUR,1.09,14781.89,0.0,14781.89,16112.26,Enso EU,US-West,Marketing,Mid-Market,,Credit Card,,Elena Petrova
TXN-0004883,Customer Payment,2024-10-14,Oct 2024,CUS-187419,Undeposited,Yes,Tyrell Partners,4200,Product Revenue,Inventory receipt,,,,,,USD,1.0,17664.24,0.0,17664.24,17664.24,Enso EU,US-West,Marketing,SMB,,Credit Card,,
TXN-0004884,Invoice,2024-10-03,Oct 2024,INV-366484,Partially Paid,Yes,Stark LLC,4200,Product Revenue,Inventory receipt,SKU-SUP-STD,Standard Support,5.3,Month,118.62,USD,1.0,9048.2,859.58,9907.78,9048.2,Enso US,UK-South,Marketing,Internal,Net 30,,,Amelia Wong
TXN-0004885,Invoice,2024-10-27,Oct 2024,INV-458262,Open,Yes,Hooli Inc,4000,Revenue,Promotion credit,SKU-ENSO-TEAM,Enso Team License,6.18,Each,2005.79,USD,1.0,12239.27,1162.73,13402.0,12239.27,Enso EU,UK-South,Marketing,Mid-Market,Net 30,,,Sophia Garcia
TXN-0004886,Invoice,2024-10-03,Oct 2024,INV-221371,Open,Yes,Wayne Inc,4100,Services Revenue,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,6.85,Each,1496.95,USD,1.0,2412.1,229.15,2641.25,2412.1,Enso US,EU-Central,HR,Mid-Market,Net 15,,,Carlos Ortiz
TXN-0004887,Expense Report,2024-10-03,Oct 2024,EXP-863746,Approved,Yes,Cloudflare,5000,COGS,Support plan,SKU-TRNG-01,Admin Training,5.64,Hour,2303.15,USD,1.0,2921.07,146.05,3067.12,2921.07,Enso US,UK-South,Sales,Enterprise,,,,
TXN-0004888,Item Receipt,2024-10-13,Oct 2024,ITE-640011,Received,Yes,Cisco,1200,Inventory,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,8.29,Each,952.42,USD,1.0,12123.11,0.0,12123.11,12123.11,Enso UK,US-East,Marketing,SMB,,,,Derrick Cho
TXN-0004889,Vendor Payment,2024-10-08,Oct 2024,VEN-656667,Processed,Yes,Deloitte,6000,Sales & Marketing,Quarterly true-up,,,,,,USD,1.0,10610.13,0.0,10610.13,10610.13,Enso EU,US-West,R&D,Mid-Market,,Wire,,Derrick Cho
TXN-0004890,Bank Deposit,2024-10-20,Oct 2024,BAN-239137,Deposited,Yes,Deloitte,4000,Revenue,Monthly charge,,,,,,GBP,1.27,24022.79,0.0,24022.79,30508.94,Enso UK,EU-Central,Marketing,Enterprise,,ACH,,Elena Petrova
TXN-0004891,Journal Entry,2024-10-23,Oct 2024,JOU-448091,Approved,Yes,Deloitte,2000,Accounts Payable,License renewal,,,,,,USD,1.0,4501.48,0.0,4501.48,4501.48,Enso EU,UK-South,R&D,SMB,,,,Amelia Wong
TXN-0004892,Bill,2024-10-03,Oct 2024,BIL-730797,Partially Paid,Yes,KPMG,6000,Sales & Marketing,Inventory receipt,SKU-TRNG-01,Admin Training,1.0,Hour,969.76,USD,1.0,5800.96,551.09,6352.05,5800.96,Enso US,EU-Central,HR,Enterprise,Net 15,,,Maya Patel
TXN-0004893,Item Receipt,2024-10-14,Oct 2024,ITE-798602,Received,Yes,Zoom,1200,Inventory,License renewal,SKU-SUP-STD,Standard Support,1.0,Month,1728.54,USD,1.0,3662.47,320.47,3982.94,3662.47,Enso UK,US-East,Operations,Internal,,,,Jane Miller
TXN-0004894,Bill,2024-10-21,Oct 2024,BIL-154372,Paid In Full,Yes,Cloudflare,6200,G&A Expense,Subscription,SKU-TRNG-01,Admin Training,7.8,Hour,883.59,USD,1.0,8825.83,838.45,9664.28,8825.83,Enso UK,EU-Central,HR,Mid-Market,Net 30,,,Sophia Garcia
TXN-0004895,Vendor Credit,2024-10-05,Oct 2024,VEN-980763,Applied,Yes,Cloudflare,5000,COGS,Travel & meals,SKU-ENSO-TEAM,Enso Team License,7.62,Each,1321.58,USD,1.0,-14075.78,0.0,-14075.78,-14075.78,Enso UK,UK-South,Marketing,Internal,,,,Amelia Wong
TXN-0004896,Item Receipt,2024-10-31,Oct 2024,ITE-668546,Received,Yes,Cloudflare,1200,Inventory,Support plan,SKU-SUP-STD,Standard Support,3.14,Month,398.64,GBP,1.27,15257.5,0.0,15257.5,19377.03,Enso US,US-West,HR,Internal,,,,Sophia Garcia
TXN-0004897,Bill,2024-10-27,Oct 2024,BIL-940256,Open,Yes,KPMG,6000,Sales & Marketing,Quarterly true-up,SKU-SUP-PREM,Premium Support,9.17,Month,1218.81,USD,1.0,4992.58,0.0,4992.58,4992.58,Enso US,UK-South,Sales,Mid-Market,Net 15,,,Elena Petrova
TXN-0004898,Transfer,2024-10-08,Oct 2024,TRA-341882,Completed,Yes,Oracle,1100,Accounts Receivable,Monthly charge,,,,,,USD,1.0,26529.36,0.0,26529.36,26529.36,Enso UK,EU-Central,Operations,Mid-Market,,,,Elena Petrova
TXN-0004899,Journal Entry,2024-10-05,Oct 2024,JOU-959576,Posted,Yes,Google Cloud,6100,R&D Expense,Support plan,,,,,,USD,1.0,31779.92,0.0,31779.92,31779.92,Enso EU,UK-South,Operations,Mid-Market,,,,Priya Shah
TXN-0004900,Item Receipt,2024-10-10,Oct 2024,ITE-745358,Received,Yes,Accenture,1200,Inventory,Inventory receipt,SKU-SUP-STD,Standard Support,1.09,Month,1090.29,USD,1.0,17090.86,854.54,17945.4,17090.86,Enso US,EU-Central,R&D,Mid-Market,,,,Priya Shah
TXN-0004901,Customer Payment,2024-10-06,Oct 2024,CUS-452811,Deposited,Yes,Wayne Partners,4000,Revenue,Cloud services,,,,,,EUR,1.09,5399.01,0.0,5399.01,5884.92,Enso EU,EU-Central,R&D,Internal,,Check,,Maya Patel
TXN-0004902,Cash Sale,2024-10-19,Oct 2024,CAS-745608,Paid,Yes,Pied Piper Partners,4100,Services Revenue,Quarterly true-up,SKU-ENSO-PRO,Enso Pro License,5.0,Each,809.43,USD,1.0,7229.73,361.49,7591.22,7229.73,Enso EU,US-East,Operations,Enterprise,,ACH,,
TXN-0004903,Credit Memo,2024-10-10,Oct 2024,CRE-150462,Applied,Yes,Tyrell LLC,4200,Product Revenue,Subscription,SKU-ENSO-TEAM,Enso Team License,4.8,Each,1196.48,USD,1.0,-24300.91,0.0,-24300.91,-24300.91,Enso EU,EU-Central,Marketing,Internal,,,,
TXN-0004904,Bill,2024-10-18,Oct 2024,BIL-872042,Partially Paid,Yes,Zoom,6000,Sales & Marketing,Monthly charge,SKU-TRNG-01,Admin Training,12.09,Hour,527.64,USD,1.0,3366.77,0.0,3366.77,3366.77,Enso UK,EU-Central,HR,Enterprise,Net 45,,,
TXN-0004905,Customer Payment,2024-10-04,Oct 2024,CUS-929051,Undeposited,Yes,Pied Piper LLC,4100,Services Revenue,Monthly charge,,,,,,USD,1.0,14750.21,0.0,14750.21,14750.21,Enso EU,US-West,R&D,SMB,,Credit Card,,Ethan Brown
TXN-0004906,Vendor Payment,2024-10-06,Oct 2024,VEN-805606,Processed,Yes,Cloudflare,5000,COGS,Quarterly true-up,,,,,,GBP,1.27,11050.18,0.0,11050.18,14033.73,Enso US,EU-Central,Sales,Enterprise,,Wire,,
TXN-0004907,Bill,2024-10-27,Oct 2024,BIL-957221,Paid In Full,Yes,Accenture,6200,G&A Expense,Quarterly true-up,SKU-SUP-PREM,Premium Support,5.52,Month,1125.63,USD,1.0,9722.1,486.1,10208.2,9722.1,Enso US,EU-Central,Operations,SMB,Net 45,,,
TXN-0004908,Bill,2024-10-24,Oct 2024,BIL-204968,Partially Paid,Yes,Dell,6200,G&A Expense,Training session,SKU-TRNG-01,Admin Training,4.07,Hour,1469.79,USD,1.0,7415.02,370.75,7785.77,7415.02,Enso UK,UK-South,HR,Mid-Market,Due on Receipt,,,
TXN-0004909,Cash Sale,2024-10-06,Oct 2024,CAS-389218,Paid,Yes,Pied Piper Inc,4000,Revenue,Travel & meals,SKU-SUP-STD,Standard Support,1.34,Month,1990.83,USD,1.0,16365.47,1554.72,17920.19,16365.47,Enso US,US-East,R&D,Internal,,ACH,,Ethan Brown
TXN-0004910,Customer Payment,2024-10-24,Oct 2024,CUS-360173,Deposited,Yes,Pied Piper Partners,4000,Revenue,Consulting services,,,,,,USD,1.0,18954.07,0.0,18954.07,18954.07,Enso UK,US-West,Marketing,Enterprise,,ACH,,Liam O'Connor
TXN-0004911,Vendor Payment,2024-10-30,Oct 2024,VEN-847126,Processed,Yes,Salesforce,6100,R&D Expense,Support plan,,,,,,USD,1.0,12533.25,0.0,12533.25,12533.25,Enso US,US-East,Marketing,SMB,,Wire,,Carlos Ortiz
TXN-0004912,Cash Sale,2024-10-05,Oct 2024,CAS-705599,Paid,Yes,Wayne LLC,4200,Product Revenue,Training session,SKU-ENSO-PRO,Enso Pro License,6.1,Each,1714.35,USD,1.0,7605.84,665.51,8271.35,7605.84,Enso UK,US-West,R&D,Internal,,Check,,Elena Petrova
TXN-0004913,Cash Sale,2024-10-31,Oct 2024,CAS-387833,Paid,Yes,Pied Piper LLC,4200,Product Revenue,Support plan,SKU-ENSO-TEAM,Enso Team License,4.68,Each,251.03,USD,1.0,5617.45,280.87,5898.32,5617.45,Enso US,EU-Central,R&D,SMB,,Wire,,Marcus Johnson
TXN-0004914,Customer Payment,2024-10-24,Oct 2024,CUS-587398,Undeposited,Yes,Soylent Partners,4200,Product Revenue,Quarterly true-up,,,,,,USD,1.0,5618.31,0.0,5618.31,5618.31,Enso EU,EU-Central,Sales,Enterprise,,Wire,,Carlos Ortiz
TXN-0004915,Journal Entry,2024-10-28,Oct 2024,JOU-964170,Approved,Yes,Google Cloud,1200,Inventory,Quarterly true-up,,,,,,USD,1.0,21624.95,0.0,21624.95,21624.95,Enso EU,US-East,Operations,Mid-Market,,,,Amelia Wong
TXN-0004916,Customer Payment,2024-10-21,Oct 2024,CUS-316589,Deposited,Yes,Cyberdyne LLC,4000,Revenue,Training session,,,,,,USD,1.0,20586.42,0.0,20586.42,20586.42,Enso US,EU-Central,Sales,Enterprise,,ACH,,
TXN-0004917,Bill,2024-10-03,Oct 2024,BIL-132553,Partially Paid,Yes,Microsoft,6200,G&A Expense,Training session,SKU-SUP-STD,Standard Support,3.34,Month,1500.0,USD,1.0,14090.39,704.52,14794.91,14090.39,Enso US,UK-South,R&D,Mid-Market,Net 15,,,Sophia Garcia
TXN-0004918,Invoice,2024-10-22,Oct 2024,INV-166322,Open,Yes,Globex LLC,4000,Revenue,Consulting services,SKU-SUP-STD,Standard Support,1.0,Month,2389.3,USD,1.0,15063.38,0.0,15063.38,15063.38,Enso US,US-East,Marketing,Enterprise,Net 45,,,Priya Shah
TXN-0004919,Bill,2024-10-06,Oct 2024,BIL-132387,Open,Yes,AWS,6000,Sales & Marketing,Hardware purchase,SKU-SUP-PREM,Premium Support,10.12,Month,107.98,USD,1.0,8446.52,802.42,9248.94,8446.52,Enso US,US-East,Marketing,Mid-Market,Net 30,,,Marcus Johnson
TXN-0004920,Bill,2024-10-30,Oct 2024,BIL-668372,Paid In Full,Yes,Zoom,6100,R&D Expense,Subscription,SKU-TRNG-01,Admin Training,6.82,Hour,709.72,GBP,1.27,7903.34,0.0,7903.34,10037.24,Enso EU,UK-South,Marketing,Enterprise,Net 30,,,Liam O'Connor
TXN-0004921,Invoice,2024-10-03,Oct 2024,INV-182620,Open,Yes,Wonka Partners,4200,Product Revenue,Training session,SKU-SUP-STD,Standard Support,4.81,Month,2204.24,USD,1.0,24558.11,2333.02,26891.13,24558.11,Enso UK,US-West,Finance,Internal,Net 30,,,Liam O'Connor
TXN-0004922,Bill,2024-10-06,Oct 2024,BIL-492449,Partially Paid,Yes,AWS,6200,G&A Expense,Cloud services,SKU-TRNG-01,Admin Training,7.47,Hour,405.87,USD,1.0,5898.15,516.09,6414.24,5898.15,Enso US,US-East,Marketing,Enterprise,Due on Receipt,,,Liam O'Connor
TXN-0004923,Expense Report,2024-10-12,Oct 2024,EXP-996934,Pending Approval,Yes,Salesforce,6000,Sales & Marketing,Consulting services,SKU-ENSO-PRO,Enso Pro License,2.49,Each,1829.54,USD,1.0,5188.74,492.93,5681.67,5188.74,Enso US,EU-Central,Sales,Enterprise,,,,
TXN-0004924,Cash Sale,2024-10-04,Oct 2024,CAS-143702,Paid,Yes,Pied Piper Inc,4000,Revenue,Support plan,SKU-ENSO-PRO,Enso Pro License,7.12,Each,531.22,GBP,1.27,1908.67,181.32,2089.99,2424.01,Enso UK,EU-Central,Sales,Internal,,Wire,,Carlos Ortiz
TXN-0004925,Customer Payment,2024-10-02,Oct 2024,CUS-401967,Undeposited,Yes,Aperture Partners,4100,Services Revenue,Monthly charge,,,,,,EUR,1.09,14568.21,0.0,14568.21,15879.35,Enso EU,EU-Central,HR,SMB,,Wire,,Marcus Johnson
TXN-0004926,Vendor Payment,2024-10-04,Oct 2024,VEN-536160,Processed,Yes,AWS,6100,R&D Expense,Subscription,,,,,,USD,1.0,14299.0,0.0,14299.0,14299.0,Enso UK,US-West,Sales,Mid-Market,,ACH,,Derrick Cho
TXN-0004927,Vendor Credit,2024-10-17,Oct 2024,VEN-164426,Applied,Yes,KPMG,5000,COGS,Cloud services,SKU-ENSO-PRO,Enso Pro License,1.27,Each,1711.52,USD,1.0,-13045.18,0.0,-13045.18,-13045.18,Enso EU,US-West,Marketing,Internal,,,,Liam O'Connor
TXN-0004928,Vendor Payment,2024-10-21,Oct 2024,VEN-724807,Processed,Yes,Google Cloud,5000,COGS,Support plan,,,,,,USD,1.0,14345.8,0.0,14345.8,14345.8,Enso EU,US-West,HR,Internal,,Wire,,
TXN-0004929,Bank Deposit,2024-10-29,Oct 2024,BAN-302137,Deposited,Yes,Dell,5000,COGS,Consulting services,,,,,,USD,1.0,300.44,0.0,300.44,300.44,Enso US,UK-South,R&D,SMB,,ACH,,Ethan Brown
TXN-0004930,Bill,2024-10-30,Oct 2024,BIL-719901,Open,Yes,HP,5000,COGS,Inventory receipt,SKU-TRNG-01,Admin Training,1.23,Hour,584.49,USD,1.0,12609.91,1103.37,13713.28,12609.91,Enso UK,US-East,Sales,Enterprise,Net 30,,,Priya Shah
TXN-0004931,Bill,2024-10-14,Oct 2024,BIL-914763,Open,Yes,KPMG,5000,COGS,Monthly charge,SKU-SUP-STD,Standard Support,5.25,Month,677.83,USD,1.0,5536.2,525.94,6062.14,5536.2,Enso EU,UK-South,R&D,Mid-Market,Net 45,,,Maya Patel
TXN-0004932,Credit Memo,2024-10-05,Oct 2024,CRE-738037,Applied,Yes,Globex LLC,4000,Revenue,Promotion credit,SKU-ENSO-PRO,Enso Pro License,2.93,Each,1824.42,USD,1.0,-8735.89,0.0,-8735.89,-8735.89,Enso EU,US-West,Finance,Internal,,,,
TXN-0004933,Journal Entry,2024-10-31,Oct 2024,JOU-259956,Posted,Yes,Deloitte,4100,Services Revenue,Consulting services,,,,,,USD,1.0,25908.06,0.0,25908.06,25908.06,Enso EU,UK-South,Sales,Internal,,,,
TXN-0004934,Invoice,2024-10-18,Oct 2024,INV-677679,Partially Paid,Yes,Aperture LLC,4200,Product Revenue,Support plan,SKU-SUP-PREM,Premium Support,6.68,Month,1454.05,USD,1.0,16424.18,821.21,17245.39,16424.18,Enso UK,US-West,HR,SMB,Net 45,,,Liam O'Connor
TXN-0004935,Bill,2024-10-15,Oct 2024,BIL-617145,Open,Yes,Salesforce,5000,COGS,Quarterly true-up,SKU-SUP-PREM,Premium Support,6.16,Month,1640.85,USD,1.0,954.94,83.56,1038.5,954.94,Enso UK,US-East,Marketing,Mid-Market,Net 15,,,Sophia Garcia
TXN-0004936,Invoice,2024-10-30,Oct 2024,INV-700047,Paid In Full,Yes,Hooli Inc,4000,Revenue,Inventory receipt,SKU-SUP-PREM,Premium Support,7.75,Month,146.21,USD,1.0,20402.42,1020.12,21422.54,20402.42,Enso US,EU-Central,R&D,Mid-Market,Net 15,,,Derrick Cho
TXN-0004937,Customer Payment,2024-10-04,Oct 2024,CUS-575158,Undeposited,Yes,Wonka LLC,4000,Revenue,Hardware purchase,,,,,,USD,1.0,3960.87,0.0,3960.87,3960.87,Enso US,UK-South,HR,Mid-Market,,Credit Card,,Priya Shah
TXN-0004938,Customer Payment,2024-10-28,Oct 2024,CUS-766694,Undeposited,Yes,Stark Inc,4100,Services Revenue,Travel & meals,,,,,,USD,1.0,15144.65,0.0,15144.65,15144.65,Enso UK,US-East,Sales,Mid-Market,,Wire,,Sophia Garcia
TXN-0004939,Bill,2024-10-16,Oct 2024,BIL-473674,Partially Paid,Yes,Cloudflare,6100,R&D Expense,Support plan,SKU-SUP-PREM,Premium Support,5.38,Month,1385.66,USD,1.0,11862.24,1037.95,12900.19,11862.24,Enso UK,UK-South,Sales,Internal,Net 45,,,Carlos Ortiz
TXN-0004940,Invoice,2024-10-07,Oct 2024,INV-163812,Open,Yes,Cyberdyne Inc,4200,Product Revenue,Subscription,SKU-ENSO-PRO,Enso Pro License,1.0,Each,2248.14,USD,1.0,9387.67,469.38,9857.05,9387.67,Enso UK,US-West,Sales,Mid-Market,Due on Receipt,,,Amelia Wong
TXN-0004941,Item Receipt,2024-10-23,Oct 2024,ITE-553409,Received,Yes,HP,1200,Inventory,Subscription,SKU-TRNG-01,Admin Training,4.64,Hour,1282.21,USD,1.0,9434.01,471.7,9905.71,9434.01,Enso UK,US-East,HR,Internal,,,,
TXN-0004942,Bank Deposit,2024-10-15,Oct 2024,BAN-459070,Deposited,Yes,Salesforce,2000,Accounts Payable,Promotion credit,,,,,,USD,1.0,44026.1,0.0,44026.1,44026.1,Enso US,EU-Central,R&D,SMB,,Wire,,
TXN-0004943,Vendor Payment,2024-10-12,Oct 2024,VEN-869292,Processed,Yes,Stripe,5000,COGS,License renewal,,,,,,USD,1.0,12846.17,0.0,12846.17,12846.17,Enso US,US-East,Operations,Internal,,Credit Card,,
TXN-0004944,Invoice,2024-10-24,Oct 2024,INV-396208,Partially Paid,Yes,Aperture Inc,4200,Product Revenue,Hardware purchase,SKU-SUP-PREM,Premium Support,1.0,Month,863.12,USD,1.0,17478.68,1660.47,19139.15,17478.68,Enso US,US-East,Sales,SMB,Due on Receipt,,,Amelia Wong
TXN-0004945,Bill,2024-10-22,Oct 2024,BIL-352097,Paid In Full,Yes,Cisco,6100,R&D Expense,Support plan,SKU-ENSO-PRO,Enso Pro License,7.39,Each,1172.82,EUR,1.09,11306.16,565.31,11871.47,12323.71,Enso US,EU-Central,R&D,Mid-Market,Net 45,,,
TXN-0004946,Invoice,2024-10-13,Oct 2024,INV-342638,Open,Yes,Globex LLC,4000,Revenue,Promotion credit,SKU-ENSO-TEAM,Enso Team License,1.0,Each,12.21,USD,1.0,10392.43,909.34,11301.77,10392.43,Enso EU,US-East,Operations,Mid-Market,Due on Receipt,,,Elena Petrova
TXN-0004947,Transfer,2024-10-28,Oct 2024,TRA-423568,Completed,Yes,Google Cloud,1000,Checking,Subscription,,,,,,USD,1.0,43974.65,0.0,43974.65,43974.65,Enso EU,UK-South,HR,SMB,,,,Priya Shah
TXN-0004948,Credit Memo,2024-10-11,Oct 2024,CRE-191950,Open,Yes,Hooli Corp,4000,Revenue,Consulting services,SKU-ENSO-TEAM,Enso Team License,2.62,Each,2568.46,USD,1.0,-9369.78,0.0,-9369.78,-9369.78,Enso EU,UK-South,HR,SMB,,,,Priya Shah
TXN-0004949,Customer Payment,2024-10-26,Oct 2024,CUS-645674,Deposited,Yes,Aperture Partners,4200,Product Revenue,Hardware purchase,,,,,,USD,1.0,3957.0,0.0,3957.0,3957.0,Enso EU,US-East,Finance,Internal,,Wire,,Amelia Wong
TXN-0004950,Invoice,2024-10-30,Oct 2024,INV-665539,Partially Paid,Yes,Initech Partners,4000,Revenue,Training session,SKU-TRNG-01,Admin Training,3.29,Hour,909.9,USD,1.0,20604.29,0.0,20604.29,20604.29,Enso US,EU-Central,HR,Mid-Market,Net 30,,,Marcus Johnson
TXN-0004951,Invoice,2024-10-23,Oct 2024,INV-169183,Partially Paid,Yes,Pied Piper Inc,4200,Product Revenue,Promotion credit,SKU-ENSO-PRO,Enso Pro License,9.1,Each,1905.85,USD,1.0,22521.24,0.0,22521.24,22521.24,Enso US,US-East,Sales,Mid-Market,Due on Receipt,,,Elena Petrova
TXN-0004952,Journal Entry,2024-10-18,Oct 2024,JOU-978055,Posted,Yes,Cisco,3000,Equity,Monthly charge,,,,,,USD,1.0,41117.39,0.0,41117.39,41117.39,Enso UK,EU-Central,Sales,SMB,,,,
TXN-0004953,Invoice,2024-10-05,Oct 2024,INV-139928,Paid In Full,Yes,Initech Inc,4100,Services Revenue,Subscription,SKU-SUP-PREM,Premium Support,5.11,Month,852.46,USD,1.0,11571.72,1012.53,12584.25,11571.72,Enso US,UK-South,HR,SMB,Net 45,,,Marcus Johnson
TXN-0004954,Item Receipt,2024-10-21,Oct 2024,ITE-661043,Received,Yes,Zoom,1200,Inventory,Hardware purchase,SKU-SUP-PREM,Premium Support,1.0,Month,536.37,USD,1.0,9157.17,457.86,9615.03,9157.17,Enso EU,US-West,Marketing,Internal,,,,Marcus Johnson
TXN-0004955,Cash Sale,2024-10-11,Oct 2024,CAS-138307,Paid,Yes,Wayne Corp,4100,Services Revenue,Hardware purchase,SKU-SUP-PREM,Premium Support,1.0,Month,462.09,USD,1.0,4243.41,0.0,4243.41,4243.41,Enso UK,UK-South,Operations,Internal,,Check,,
TXN-0004956,Cash Sale,2024-10-30,Oct 2024,CAS-988428,Paid,Yes,Stark Corp,4200,Product Revenue,Subscription,SKU-TRNG-01,Admin Training,1.0,Hour,983.63,USD,1.0,1530.16,0.0,1530.16,1530.16,Enso US,US-East,Marketing,Mid-Market,,ACH,,
TXN-0004957,Vendor Payment,2024-10-23,Oct 2024,VEN-159825,Processed,Yes,Stripe,5000,COGS,Cloud services,,,,,,USD,1.0,10266.4,0.0,10266.4,10266.4,Enso EU,UK-South,Finance,Enterprise,,ACH,,Carlos Ortiz
TXN-0004958,Invoice,2024-10-02,Oct 2024,INV-307873,Open,Yes,Umbrella Corp,4000,Revenue,Support plan,SKU-ENSO-TEAM,Enso Team License,3.85,Each,1766.02,GBP,1.27,24253.93,0.0,24253.93,30802.49,Enso UK,US-East,Marketing,Mid-Market,Net 30,,,Ethan Brown
TXN-0004959,Invoice,2024-10-31,Oct 2024,INV-247753,Open,Yes,Pied Piper Corp,4000,Revenue,Monthly charge,SKU-ENSO-TEAM,Enso Team License,6.64,Each,2221.11,EUR,1.09,18999.34,1804.94,20804.28,20709.28,Enso US,US-West,Finance,Enterprise,Net 45,,,Ethan Brown
TXN-0004960,Transfer,2024-10-16,Oct 2024,TRA-772813,Completed,Yes,Microsoft,2000,Accounts Payable,Travel & meals,,,,,,USD,1.0,8842.76,0.0,8842.76,8842.76,Enso UK,UK-South,Operations,Internal,,,,Ethan Brown
TXN-0004961,Customer Payment,2024-10-11,Oct 2024,CUS-145239,Undeposited,Yes,Aperture Inc,4200,Product Revenue,Travel & meals,,,,,,USD,1.0,3389.1,0.0,3389.1,3389.1,Enso US,US-West,R&D,Internal,,Wire,,Priya Shah
TXN-0004962,Bill,2024-10-01,Oct 2024,BIL-418754,Open,Yes,AWS,6100,R&D Expense,Support plan,SKU-ENSO-PRO,Enso Pro License,8.74,Each,1928.57,USD,1.0,4862.12,0.0,4862.12,4862.12,Enso US,EU-Central,Sales,Enterprise,Net 45,,,
TXN-0004963,Customer Payment,2024-10-23,Oct 2024,CUS-939759,Deposited,Yes,Hooli Partners,4000,Revenue,Consulting services,,,,,,USD,1.0,12149.68,0.0,12149.68,12149.68,Enso UK,UK-South,HR,Internal,,Credit Card,,Noah Smith
TXN-0004964,Item Receipt,2024-10-20,Oct 2024,ITE-718641,Received,Yes,Deloitte,1200,Inventory,Support plan,SKU-SUP-STD,Standard Support,4.4,Month,1256.19,USD,1.0,18183.34,1591.04,19774.38,18183.34,Enso US,UK-South,R&D,Internal,,,,
TXN-0004965,Vendor Payment,2024-10-29,Oct 2024,VEN-431166,Processed,Yes,Stripe,6100,R&D Expense,License renewal,,,,,,USD,1.0,10342.19,0.0,10342.19,10342.19,Enso EU,US-West,HR,SMB,,Wire,,Carlos Ortiz
TXN-0004966,Cash Sale,2024-10-02,Oct 2024,CAS-438415,Paid,Yes,Wayne Corp,4100,Services Revenue,Support plan,SKU-ENSO-PRO,Enso Pro License,13.29,Each,464.19,USD,1.0,4162.22,395.41,4557.63,4162.22,Enso UK,US-East,Operations,Internal,,Wire,,Derrick Cho
TXN-0004967,Invoice,2024-10-31,Oct 2024,INV-870029,Paid In Full,Yes,Hooli Partners,4000,Revenue,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,8.2,Each,1724.05,EUR,1.09,17270.94,1511.21,18782.15,18825.32,Enso US,US-West,Finance,Enterprise,Net 15,,,Amelia Wong
TXN-0004968,Customer Payment,2024-10-29,Oct 2024,CUS-780535,Deposited,Yes,Wayne LLC,4200,Product Revenue,Training session,,,,,,USD,1.0,14398.63,0.0,14398.63,14398.63,Enso EU,UK-South,HR,Internal,,ACH,,Jane Miller
